,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
118,2.0,*****,*,*,**,****,*,X,-,X,"- If you want to promote, I hope the leadership of your team doesn't watch their every cent. If they do, then they will convince you to stay your current level or switch tracks so you cannot promote anytime soon.
- Some leadership just do not adhere to the general company guidelines
- You're just another consultant
- Performance management system encourages to talk about what's bothering you to your coach, but believe me you, do so at your own risk","Nov 3, 2020 - Consultant in Zaventem",It's a golden cage,"- Good salary package
- Nice car
- Gym & fitness coaches
- Internal staff try very hard to be inclusive
- Coupons
- Insurances
- International projects (if you're lucky)
- Peers are absolutely amazing!","Current Employee, more than 3 years"
119,4.0,***,***,*****,*****,****,***,-,O,V,It all depends on which team or manager you will end up. It can be paradise as well as hell.,"Nov 2, 2020 - Manager in Brussels",Excellent learning opportunities. Situation depends a lot on your manager.,"Excellent learning opportunities. Many advantages, and nice working environment.","Former Employee, more than 1 year"
120,4.0,****,****,****,****,*,***,V,V,V,"- Limited employee motivation
- Complexity of work","Oct 29, 2020 - Audit in Brussels",Good for an entry level,"- Resource availability
- Workspace atmosphere
- Prestige","Former Intern, less than 1 year"
121,3.0,*,***,***,***,***,*,O,O,O,"Management, lots of promises but never kept.","Oct 27, 2020 - Senior Consultant in Ghent",Salary,Lots of learning opportunities to grow.,"Current Employee, more than 3 years"
122,4.0,,,,,,,O,O,O,Salary progression is generally quite low,"Oct 26, 2020 - Business Analyst in Brussels",Review,Very dynamic work environment and teams,Current Employee
123,2.0,*,**,***,*****,****,***,-,-,X,Privta life balance - job content sometimes -,"Oct 22, 2020 - Business Analyst in Brussels",Depends of priorities,Dynamism - Opportunities - Young,"Former Employee, more than 1 year"
124,4.0,***,*****,***,****,****,***,V,-,V,"Long hours, lack of management","Oct 19, 2020 - Analyst in Brussels",good experience,"Great Staff, highly stimulating and exciting","Former Employee, less than 1 year"
125,4.0,***,*****,*****,****,***,,O,O,O,"- high expectations
- not always a good work life balance","Oct 18, 2020 - Senior Consultant in Brussels",Flexibiliteit,"- teleworking
- flexibel Hours
- company car
- free fitness",Current Employee
126,4.0,**,****,****,****,***,**,V,O,V,"- High paced 
- Not great at giving feedback or saying thank you","Oct 15, 2020 - Senior Consultant in Brussels",Experienced Senior,"+ Young Colleagues
+ Diverse and ever-changing job content
+ Possibility to grow and learn (both personally as professionally)
+ Flexible working (WFH, ... )",Current Employee
127,4.0,,,,,,,O,O,O,"- No space for different personalities
- Mainstream ratrace to the top
- focused on money","Oct 13, 2020 - Management Assistant in Brussels",Ratrace environment,"- Structured company
- lots of knowledge
- ambitious","Former Employee, less than 1 year"
128,4.0,**,****,*****,*****,***,****,V,V,V,"- Work tends to focus a lot on compliance.
- Remuneration is low to start off (even though it grows each year).
- Politics/luck of being in the righ teams has a strong influence on salary increase.","Oct 9, 2020 - Senior Auditor II in Brussels",Great place to kick start you career,"- Structured place to start you career with many training possibilities.
- Quickly able to receive a lot of responsibilities.
- Young & dynamic environment.
- Great office spaces.","Current Employee, more than 3 years"
129,4.0,***,****,,****,***,****,V,O,V,Flexibility works in 2 ways,"Sep 30, 2020 - Senior Manager in Brussels",review,"Learning, talent, entrepreneurship, benefits, trust",Current Employee
130,4.0,****,****,***,***,*****,***,-,V,V,"Long and irregular hours, also in the weekends","Sep 30, 2020 - Auditor in Brussels",Good job,I like the positive atmosphere,"Current Employee, more than 1 year"
131,5.0,***,*****,,*****,***,****,V,O,V,"- Long working hours
- Pay below industry average","Sep 15, 2020 - Cyber Security Consultant in Brussels",Great place to work with minor downsides,"+ Flexibility
+ Interesting projects
+ Challenging
+ Good team spirit","Current Employee, more than 1 year"
132,3.0,*****,***,,*,*,*,-,-,X,boring work and very repetitive jobs,"Sep 10, 2020 - Audit in Brussels",review deloitte audit,"friendly people, amaical and good atmothspere","Former Intern, less than 1 year"
133,4.0,****,*****,,****,****,****,V,-,V,"- Cash isn't much, but fringe benefits covers a part of this 
- Transparency top-down and at recruitment. Deloitte Digital is about implementation of Digital Tools (ERP/CRM). Be aware this is mainly manual work. 
- Repetitive tasks (especially as a junior, be prepared to master PPT and Excel) => Probably same in all big4's. 
- As of consultant level any overtime you do is for free (very very rarely you can get them back as vacation hours). 
- No admin rights on pc (good for security, bad for work): any installation requires pre-approval and extensive red-tape","Sep 8, 2020 - Senior Business Analyst in Zaventem",Deloitte Digital is a nice play to work.,"+ Flexibility
+ Career opportunities
+ One stop shop where internal moves are possible
+ Fringe benefits (car, phone, gas, PC with no admin rights, insurance)
+ MyBenefitsMyChoice: possiblity to convert a part of your 13th month in other advantages that are fiscally attractive. For example, extra vacation days (up to 5), Hardware, extra insurance, Pension fund, etc). 
+ Mobility package is on point (choice goes from full car up to No car with train, metro bike etc).
+ Great Covid reaction with accent on well-being of employees","Current Employee, more than 1 year"
134,3.0,***,***,,****,****,**,V,O,V,Lots of politics; Lack of ownership in lower levels,"Sep 8, 2020 - Consultant in Brussels",Consultant,Steady learning curve; Good Networking; Lots of fun projects,"Current Employee, more than 1 year"
135,4.0,**,****,,*****,****,***,O,O,O,"Work life balance can be difficult to balance, and pay does not compensate accordingly","Aug 25, 2020 - Senior Consultant in Brussels",Good exposure for starters,"Good range of projects and experience, steady progression","Current Employee, more than 1 year"
136,5.0,****,*****,,*****,****,****,V,V,V,60h-70h work weeks are not unusual,"Aug 24, 2020 - Consultant in Brussels",Good learning opportunities,Great to start career. Multiple international opportunities and great team,Current Employee
137,4.0,****,****,,*****,****,****,V,V,V,Sometimes repetitive tasks and too little contact with superiors,"Aug 21, 2020 - Junior Consultant in Brussels",Nice environment,Very nice and professional environment,"Current Employee, more than 1 year"
138,4.0,****,*****,,****,**,*****,O,O,O,No compensation for interns in Belgium besides lunch and travel,"Jul 25, 2020 - Intern M&A in Brussels",Great first experience,"Responsibilities from the beginning
Helpful team","Former Intern, less than 1 year"
139,4.0,***,****,,*****,****,***,V,V,V,"If you don't fit, they will show you the exit very quickly.","Jul 18, 2020 - Business Analyst II in Brussels",Good growth opportunity,"Linear evolution
You will get a promotion based on your work and the goals you set yourself at the beginning of the fiscal year.
If you meet those goals, you will get promoted. Really transparent structure.",Current Employee
140,3.0,**,*****,,****,****,**,V,V,V,"- Some senior managers
- Some toxic people (but that's everywhere)","Jul 16, 2020 - Junior Consultant in Zaventem","Nice building, feeling of freedom","- Location
- Feeling of freedom
- Fun activities (teambuilding)
- Team spirit
- Professionalism
- Knowledge and experience sharing sessions
- Some extra's and activities organized during the year","Former Employee, more than 1 year"
141,3.0,***,****,,*****,***,,O,O,V,"Salary, no extra's, long work hours","Jun 30, 2020 - Intern in Brussels",Quite good,Opportunity to work on different projects,"Current Employee, less than 1 year"
142,5.0,**,*****,,*****,*****,*****,V,O,V,lot of work / hard work,"Jun 19, 2020 - Junior in Brussels",Deloitte is perfect place to work,"remote working possibility, nice building, good company policy","Current Employee, less than 1 year"
143,4.0,***,****,,*****,****,****,V,V,V,Not always easy to buikt out functional and industry expertise,"Jun 13, 2020 - Senior Consultant in Zaventem",Good,It boosts your growth journey,"Current Employee, more than 5 years"
144,4.0,***,*****,,*****,****,***,-,-,V,Can be a bit large,"May 26, 2020 - Senior Tax Consultant in Brussels",-n,"Is a dynamic, ecologically minded company",Current Employee
145,4.0,***,*****,,***,***,****,V,O,V,"Long working hours
Pay
Very high expectations from management","May 19, 2020 - Communications in Brussels",Great for gaining experience,"International projects
Opportunities for training and skill acquisition
Work/life balance initiatives",Current Employee
146,2.0,*,**,,*****,***,*,X,-,X,"- quality does not matter that much, it's pure execution 
- Very very hierarchical,If someone is higher than you it mainly means they worked there longer/ not always means they know more than you 
- Unbelievable how they treat juniors and I am surprised that they go along with it
- Rude management
- Sometimes I don't believe the nonsense we are trying to sell to clients 
- Salaries are lower than norm in the market (all matters for people is the last year Bonus)
-They have a huge turnover, they don't care, they know young grads go there for the name anyway","May 14, 2020 - Senior Consultant in Brussels","No vision, Bad company culture, you are a number","all the wow factors for young graduates. iphone x, fancy car, ...
If you are lucky in the team you end up, you might get chance to work with big name clients, diverse industries","Current Employee, less than 1 year"
147,5.0,***,*****,,*****,****,*****,V,V,V,keeping the work life balance is not always easy,"Apr 29, 2020 - Tax Manager in Brussels",Awesome start of my career,"the firm invests hugely in its people (e.g. trainings, coaching etc...), true coaching mentality","Current Employee, more than 8 years"
148,4.0,**,*****,,****,***,****,O,O,O,"work-life balance, low salary compared to working hours","Apr 18, 2020 - Consultant in Zaventem",Good,"Lot of learning opportunity, good colleagues, nice company initiatives","Current Employee, more than 1 year"
149,4.0,****,*****,,*****,***,****,V,O,V,"Location
Talent management
Focus on one field of expertise only","Apr 8, 2020 - Consultante in Brussels",Great environment of work,"Flexibility
Balance work/ perso life
Challenging project
Team spirit",Current Employee
150,2.0,****,***,,***,**,***,-,-,X,"- No real DS ambitions or plan
- Scattered DS plans for the future, no integrated team
- Not enough merit-based structure","Apr 7, 2020 - Data Scientist in Brussels",Fun environment,"-  Young colleagues
- Fun environment to work in
- Touches all business, so great variety of projects
- Internal moves possible","Current Employee, more than 3 years"
151,5.0,***,*****,,*****,***,*****,O,O,O,"Long working Hours, Work-life Balance","Mar 2, 2020 - Business Analyst in Zaventem",Good Graduate Job,"Learning Opportunities
Package (low salary but Company Car & Phone)",Current Employee
152,2.0,**,**,,**,**,**,-,-,X,"below-market average salary, no work-life balance, company is only there for you regarding materialistic issues, gossip culture, corporate values are only there for marketing purposes,  limited mileage for company car (7500km/annually) while professional km remain unlimited","Feb 28, 2020 - Junior Consultant in Antwerp",to avoid,"new company car with total fuel card , insurances, iphone xs, lenovo laptop + other gadgets to wow university graduates","Current Employee, more than 1 year"
153,4.0,**,****,,****,****,****,V,V,V,"long hours, repetitive work  and work life","Jan 16, 2020 - Senior Tax Consultant in Brussels",Great place to work,"good advantages,  friendly people, great career path","Current Employee, more than 1 year"
154,4.0,****,****,,*****,****,****,O,O,O,The turn over is high.,"Dec 9, 2019 - Senior Consultant in Brussels",Nice place to work,"Great team, Good benefits, Good work-life balance","Current Employee, less than 1 year"
155,3.0,****,***,,****,***,*,V,X,X,"- Not all missions should be sold (sometimes selling bad or useless stuff just to make money), leading to bore-out
- Quality is not the top priority of the management
- You can feel like a number","Dec 6, 2019 - Senior Consultant in Brussels",Senior Consultant,"- Great name on CV
- Various clients and industries","Former Employee, more than 3 years"
156,4.0,*****,*****,,****,***,****,V,-,V,"Performance evaluation system 
Diversity is low
Opaque promotion process","Nov 29, 2019 - Consultant in Brussels",Great place to kickstart your career,"Colleagues
Corporate culture 
Perks 
Events 
Content of projects","Current Employee, more than 1 year"
157,4.0,***,****,,*****,****,****,-,V,V,Management focus is mainly on sales,"Nov 17, 2019 - Senior Consultant in Brussels","Broad skillset, ability to learn, focus on commercial","Opportunity to learn and grow as a consultant
Work with international client on major projects","Former Employee, more than 5 years"
158,4.0,***,**,,*****,****,***,V,-,V,Lack of flexibility in the hours but logical since it is a big 4.,"Nov 9, 2019 - Junior Consultant in Zaventem",Risk consultant,Good salary and starting package - iphone 10 - car: mini and fuel card at the start.,"Former Employee, less than 1 year"
159,5.0,,,,,,,O,O,O,highly demanding (not really a con),"Nov 2, 2019 - Business Analyst in Brussels",good to start,a good and experienced  talent pool,"Current Employee, more than 1 year"
160,4.0,****,****,,****,****,****,V,V,V,"Some projects can be very redundant and consequently boring. 
Sometimes managers don’t listen to what your preferences are in terms of project","Oct 25, 2019 - Anonymous Employee in Zaventem",Good experience,"Very nice colleagues and company culture
Possible to maintain a good work life balance","Current Employee, more than 1 year"
161,5.0,***,****,,*****,****,****,V,V,V,Not very predictable for life/work balance,"Sep 29, 2019 - Manager in Brussels",Manager,Opportunity for career and flexibility,"Current Employee, more than 5 years"
162,5.0,***,***,,****,***,***,V,O,V,Overworking and understaffing is a forte,"Sep 17, 2019 - Senior in Brussels",Good place to be,"Learning on the job, lots of experience across the globe","Current Employee, more than 1 year"
163,5.0,*****,*****,,*****,****,****,V,-,V,Located outside the center of Brussels,"Jul 5, 2019 - Business Analyst in Brussels",Amazing place to grow,"Young, learning opportunities, network, quality of managers, atmosphere, open-minded","Current Employee, less than 1 year"
164,1.0,***,*****,,*,***,***,V,X,X,"Not really a learning curve when you accept ""Assistant/Administration Support""position. Deloitte Belgium is with hight rating but people working in GM department are really close minded. Be careful about this postion especially if you already have some experience in Global Mobility.","May 19, 2019 - Global Mobility in Brussels","Be careful about ""Assistant/Administration Support"" positions","Good for your CV. Fancy building, good working conditions. Opportunity for some trainings.","Current Employee, less than 1 year"
165,5.0,***,****,,*****,***,****,V,V,V,"Work hard, play hard mentality","May 6, 2019 - Senior Consultant in Brussels",Great place to work,"Energise by Deloitte (sponsored sports events, free gym and sport coaches)
Great people to work with
Variety of work
Internal mobility options","Current Employee, more than 3 years"
166,4.0,***,****,,*****,****,****,V,V,V,Not all projects are nice,"Apr 27, 2019 - Business Analyst in Zaventem",Business analyst,"Dynamic, challenging, young environment.","Current Employee, more than 1 year"
167,4.0,**,***,,*****,****,***,V,O,V,"Management skills are low (across all the level, expertise is key to promotion)
Ratio hour/salary decreasing over time. OK at the beginning but tend to lower at the end, except if you make partner","Nov 23, 2018 - M&A Manager in Brussels",M&A Senior Manager,"Professional environment with good colleagues
Nice customer portfolio
Brand on your CV for life","Former Employee, more than 5 years"
168,5.0,****,*****,,*****,****,****,V,O,V,"work-life balance, political environment, communiting distance","Nov 20, 2018 - Senior Consultant in Brussels",Happy employee,"Colleagues, atmosphere, team spirit, possibilities","Current Employee, more than 3 years"
169,5.0,***,*****,,****,****,*****,V,O,V,"- Career progression remains rigid and slow (though ensure a regular salary increase and steady progression)
- Situation may differ per services
- Lots of work, all departures are not replaced in due time","Nov 3, 2018 - Senior Consultant in Zaventem",Great company,"- Flexibility and rather flat organisation for a big four
- Interesting projects and lots of room to gain responsibilities quickly
- Lots of training and personal development opportunity
- Management is open to constructive criticisms: many initiatives are supported linked to flexiwork, gender equality, alternative transport mobility, internal work mobility.
- Partners are open to dialogue and close to their consultants.","Current Employee, more than 1 year"
170,3.0,*,***,,*****,***,**,O,-,O,Poor work and life balance,"Oct 12, 2018 -  in Brussels",business analyst,There are always opportunities to learn,"Former Employee, more than 1 year"
171,4.0,***,****,,****,***,****,V,-,V,"Political, some local people still have a local mindset although working in a global company, not possible to deviate from the (career) structure","Oct 5, 2018 - Anonymous Employee in Brussels",A stay of one year,"Clear career structure, global company, structured and efficient culture","Former Employee, more than 1 year"
172,5.0,**,****,,*****,***,****,V,O,V,"For some people, the overtime might be too frequent
Repetiveness of some tasks","Sep 22, 2018 - Junior Financial Auditor in Brussels",Great first experience,"A lot of responsibilities gives
Able to learn on a daily basis
Meet interesting people
Dynamic company","Current Employee, more than 1 year"
173,2.0,,,,,,,O,O,X,"- Lack of flexibility (As a junior auditor, I couldn't arrive early and leave early in order to avoid traffic jam even if I was working in the headquarters for instance)
- High pressure during the busy season, between January and April and so poor work-life balance
- Time estimation for the audit missions is rarely accurate especially during the busy season and thus you will have to work much more for some clients
- Bad allocation of audit missions, I sometimes had to drive more than 90 kms going through the whole ring of Brussels during the busy season
- Not much appreciation given regarding the work done","Sep 16, 2018 - Junior Auditor in Brussels",Junior Auditor,"- Lots of young people  
- International environment
- Opportunities to network
- Good training","Former Employee, less than 1 year"
174,3.0,*,*,,***,**,***,V,-,V,"C
(Disclaimer: big company, so might not be representative)
-Politics, politics, politics
-Very hierarchical, job levels are very important, partner says jump, you say how high, watch out what you say
-High pressure and quite stressful, I've seen colleagues cry, negative atmosphere in general,  people complaining all the time, everything is always so serious, problematic and urgent
-open office/flex desk: nice trend but not easy to concentrate 
-Competitive 
-a job that takes over your life, you're always on call
-“interesting” e-mail culture: everything happens in writing only vs personal communication 
-you don’t get the feeling that you matter; you’re just a number 
-practical problems, simply getting to the office  is often a challenge (parking!)
-very Flemish (depends on your assignment of course), you might feel that you don't fit in if you're not
-you're supposed to take most of your vacation during (summer) school holidays and between Christmas and new year office is closed but it gets deducted from your vacation days.

I’m having a great learning experience but working in such a big Belgian(Flemish) company really isn’t for everyone.","Jun 30, 2018 - Senior Consultant in Zaventem",Mixed feelings - depends on department,"-looks good on CV
-Smart, dedicated colleagues, most are very friendly
-Nice perks (fancy office, nice cars even for all juniors...)
-High-end company events
-some training/info sessions 
-Kind management 
-Big budgets

If you are ok with work taking over your life, if you're skilled at navigating through political games, if you are fine with being part of a ""tribe"", if you’re Belgian, go for it! You'll have great possibilities and interesting experiences and the name on your curriculum.","Current Employee, more than 3 years"
175,2.0,*,***,,***,**,***,-,-,X,"- Work life balance is very, very bad
- Constant pressure on your shoulders
- Promotion is not based on the quality of your work","Jun 14, 2018 - IT Business Analyst in Brussels",Speak loud before you do actually something,"- Dynamic colleagues
- Interesting projects",Former Employee
176,4.0,**,****,,****,****,****,V,V,V,Politics inside the company difficult the progress. Standardisation for a single Deloitte.,"May 27, 2018 - Senior Manager in Brussels",Great methodology,Great methodology betting on sales critical aspects of a project delivery,Current Employee
177,3.0,**,***,,****,***,***,O,V,V,- junior people handling senior projects,"Feb 15, 2018 - Senior Consultant in Brussels",Senior Consultant,"+ the diversity, career prospects and internal training offer","Former Employee, more than 1 year"
178,1.0,*,*,,****,*,*,-,-,X,"- Work 70-80 hours a week and receive no recognition or gratitude in return
- Expect to give up social life, sometimes weekends and all your hobbies for work
- They sell your total ""package"" of remunerations as market competitive, but you receive very low pay considering the hours you are expected to work
- Absolutely horrible atmosphere at the HQ. Feels like a grave yard where people are afraid of engaging in conversations (or maybe it's just a Belgian thing)
- Leadership only cares about staffing consultants to hit their targets. They squeeze and bleed BAs/Cs/SCs as much as they possible can
- Office politics decide whether you get promoted, receive bonus, etc. Licking the rights boots will get you far.
- Senior managers are all overworked and look miserable 24/7","Jan 25, 2018 - Senior Consultant in Zaventem",A few good (wo)men,"- Brand name
- Good learning curve
- Nice colleagues (those at same level)
- Variety of trainings","Former Employee, more than 1 year"
179,4.0,**,***,,*****,****,***,V,V,V,"forget your life, your friends and your family, this is only corporate life.","Dec 21, 2017 - Senior Associate in Brussels",sencerely,"Learning and developing skills, challenging environment, networking.","Current Employee, less than 1 year"
180,1.0,*,**,,*,*,*,X,X,X,"It will be almost 1 year in Deloitte Digital - Belgium. Before joining Deloitte-Belgium, 7years i was working as  developer/Team lead for a specific technology. During the several rounds of interview, Deloitte told me there are innovation development going on and bla bla bla.. But after joining i realized there is NO project on that technology which i have learned and experienced for last 7 years. And they sold me to a client by telling that I’m an expert of another technology which client was demanding . Management pressurized  me to learn that new technology within few weeks. There was no training & guidance what so ever.  Like this they asked me to work on 6 different technologies in 9 months. Then i realized its the time to save my career rather than to stay for the shake of the brand ""DELOITTE”. 
I have seen people leaving because they were hired for digital marketing and asked to work as project manager.  So if you really want to spoil your career then it might be one of the best place.","Dec 9, 2017 - Anonymous Employee in Zaventem",worst company - your career may spoil here,Cant think of anything except few good people.,"Former Employee, less than 1 year"
181,4.0,*,***,,***,**,***,O,O,O,"- work life balance can be difficult, especially when you have children since many team meetings etc happen after working hours to not interfere with the client work
- no attention is paid to home location vs. client location, e.g. you might be required to travel to a client for a year that means 3-5hour commute a day
- high expectations and workload, you are expected to take on many responsibilities next to the client work, even if you are working on clients 100% or more of your time
- salary is below market because you get many opportunities to learn and grow, but as of a certain level, you are assumed to teach and help grow the junior/senior consultants, even though salary remains under the market","Nov 24, 2017 - Manager in Zaventem",Manager,"- learning opportunities, trainings internal and external, certifications
- flexibility to work on several projects, different departments, different companies and sectors","Current Employee, more than 5 years"
182,4.0,****,*****,,*****,***,*****,V,V,V,salary below market but good benefits,"Oct 11, 2017 - Manager in Brussels",Tax manager,"Good ambiance, international company, progressive career, possibility to have an impact on the files","Current Employee, more than 5 years"
183,3.0,*,****,,****,*****,****,V,V,V,".. these are all cosy prisons, I ended up working 55-60 h a week and had enough.","Oct 2, 2017 - Senior Consultant in Zaventem","Good employer, but destructive ""unwritten"" working hours.","A lot of fun actives, nice brand, great office with fitness..","Current Employee, more than 1 year"
184,3.0,**,**,,***,***,***,O,O,O,"Strict structure, no freedom of tasks, almost no autonomy","Jul 13, 2017 - Audit Assistant in Brussels",Auditor Assistant,"Young team, good salary, team building activities",Former Employee
185,4.0,****,***,,****,****,***,V,-,V,"Big open Deloitte office
Dependent on other departments","May 10, 2017 - Business Analyst in Zaventem",Deloitte Digital - Business Analyst,"Smaller team
Young team
Multi functional team","Current Employee, less than 1 year"
186,3.0,***,****,,***,*,****,-,O,V,"- A very low pay as opposed to competition (non-big4)
- Company structure is too heavy, there is too little flexibility left for creativity (even though this is promoted constantly)","Mar 31, 2017 - Senior Consultant in Brussels",Senior Consultant,"- A good, fairly steep learning curve
- A solid company culture
- There was lots of flexibility on timing and workplace, a big plus",Former Employee
187,3.0,**,**,,****,****,**,O,O,V,"Managers care only about the results (target oriented)
Long hours (many times no work an lief balance, leave work after 8 or 9 is really common, also work during the weekends, sometimes)
The salary at a junior level is mediocre compared to pharma industry
Constantly under pressure
Some projects could be boring or tedious but you could work a long period on this since it bring revenues
Several projects have to do with quantity and not quality work","Mar 5, 2017 - Business Analyst, Consulting in Brussels",Business analyst life sciences consluting,"Learning opportunities
Variety of projects
international clients
learn to deliver quality work at  a short time
learn to deal with tight deadlines and stressful situations",Current Employee
188,4.0,**,***,,***,****,***,-,-,V,"- Management by fear 
- Your experience vary a lot depending on your manager / project
- Stresful environment
- A lot (I really mean a lot) of internal politics around staffing, promotion, etc","Jan 23, 2017 - Consulting Manager in Brussels",Work hard and eventually play hard,"- Deep learning curve
- Smart and motivated people around
- Exposure to various industries 
- Learning opportunities
- Tools and methodologies available","Former Employee, more than 5 years"
189,4.0,***,***,,****,**,****,V,-,V,"- Compensation & Benefits
- Work-life balance from time to time challenging","Jan 13, 2017 - Senior Manager in Diegem",Happy camper,"- Great learning opportunities
- A lot variation
- Room for enterpreneurship","Current Employee, more than 8 years"
190,5.0,**,*****,,*****,****,***,-,O,V,"- Working hours
- Heavy evaluation/year-end process","Jan 10, 2017 - Anonymous Employee in Brussels",Best place for a first job,"- Relations with colleagues
- Mentoring & training
- Growing your network and professional skills to face any future job in any position","Former Employee, more than 5 years"
191,5.0,***,****,,*****,****,****,V,O,V,I can't think of any.,"Jan 10, 2017 - Consultant in Brussels",Nice company,"- Training
- open culture
- wage
- flexibility",Current Employee
192,3.0,***,***,,***,**,***,V,O,V,"Projects could become repetitive. As an international employee, support for integration is not very big and you have constantly work in Dutch, French and English.","Jan 2, 2017 -  in Brussels",What matters is your team,"I have the pleasure to work in a very well knit team. From manager level to partner level, seniors are always open and there is a smooth egalitarian atmosphere.",Current Employee
193,4.0,***,***,,****,***,***,V,O,V,"It's an environment where you work hard, so definetely not a 9 to 5 environment, however you have sufficient flexibility to make things work.","Nov 3, 2016 - Anonymous Employee in Brussels",Opportunities at Deloitte Consulting,"Deloitte provides an environment where you can grow fast, and learn a lot with many training opportunities. It's a very dynamic and challenging environment, with a strong team spirit.","Current Employee, more than 10 years"
194,3.0,****,***,,****,**,***,O,O,V,"Salary, competitive environment, colleagues, opportunities","Oct 24, 2016 - Tax Consultant in Antwerp",Tax Consultant,Work life balance and hours,"Current Employee, more than 3 years"
195,4.0,****,****,,****,***,****,V,O,V,"- Salary in the beggining
- labelled as Big 4 for the consulting part
- Strategy consultancy still in development","Sep 16, 2016 - Senior Consultant in Brussels",Good experience,"- projects in teams
- enterprise culture
- recognition
- internal opportunities
- International opportunities",Current Employee
196,4.0,****,****,,****,*****,****,O,O,O,Not much choice which project you work on.,"Aug 10, 2016 - Senior Consultant in Brussels",Deloitte Digital,Start-up within Deloitte. Nice atmosphere. Good benefits.,"Current Employee, more than 1 year"
197,3.0,***,***,,***,**,**,V,-,V,"Turnover is high, work not always meaningful","Aug 1, 2016 - Anonymous Employee in Diegem",Formative though not always meaningful work,Large company with multiple opportunities if you make the effort of seeking the right people to work with,"Former Employee, more than 3 years"
198,4.0,,,,,,,O,O,V,Salary not that great (€1510),"Jul 25, 2016 - Summer Student in Brussels",Summer Student Deloitte IT,"Nice setting for a student
Nice colleagues","Current Employee, less than 1 year"
199,2.0,**,**,,**,*,***,-,-,X,"- fixed promotion path
- Hard to switch internally, although they keep on advertising everything is possible
- low wage for high and demanding jobs
- no incentive to go the extra mile","Jul 15, 2016 - Business Analyst in Brussels",In the end you're just a number.,"- In the beginning of your career and throughout you get a lot of learning opportunities and  trainings
- Very good career counseling and guidance 
- There is no big gap between Senior and Junior profiles, very open interaction",Current Employee
200,5.0,**,*****,,*****,***,****,V,O,V,Overloaded constantly - very long hours often and huge pressure from clients that expect nothing less but perfection from their Deloitte consultants.,"Jun 1, 2016 - Anonymous Employee in Brussels",Project Manager,Very dynamic team to work in and an incredible Learning curve. Access to some of the best people in their field and very good training curriculum which really helps to boost your competencies in the field you are in.,Current Employee
201,4.0,***,****,,***,***,*****,O,O,O,"Big company, lots of things to do, atmosphere depends a lot on your departments leadership Career development is very strict and very regulated, makes it hard to promote high potentials or to give signals to people who don't have a fit","May 23, 2016 - Manager Human Capital in Brussels",Lots of opportunities,"You can make it happen, choose your path, find lots of motivated colleagues, nice atmosphere, they take very well care of you. Nobody will ask you where you are, what are you doing,... very much output oriented. Nobody has time for micromanagement.","Current Employee, more than 1 year"
202,3.0,**,****,,****,****,***,O,O,O,"- Work hours (very demanding)
- Work/life balance","May 18, 2016 - Anonymous Employee in Brussels","BELGIUM - Good advantages, low work/life balance","- Bonus
- Lunch Allowances
- 13th month
- Holiday premium
- iPhone 6 + subscription
- Company car + fuel card (BE only)
- Group insurance (pension)
- Hospital Insurance 
- 20 + 10 days holidays / year","Current Employee, more than 3 years"
203,4.0,,,,,,,V,-,V,"Working hard, few respect for work-life balance, have to get organised at home (nany part or full time) in order to be able to have both parents working... Hourly rate very low","May 17, 2016 - Senior Consultant Human Resources Transformation in Brussels",Nice place to work but have to work more than hard !,"Continuous learning, variety of mission, global footprint, working as one spirit, last update in your area of expertise always available","Current Employee, more than 3 years"
204,5.0,****,****,,****,****,****,V,V,V,"No fix hours, you have to work more","Mar 15, 2016 -  in Brussels",Good environment,Good bonus package + additional benefits,"Former Employee, less than 1 year"
205,1.0,*,*,,*,*,*,X,O,X,"Too much 'monkey job', KPI based only on quantity, with no attention to quality. Horrible performance of Many managers (and above...). Forced to attend business events outside office hours and even in weekends. Lack of honestity before the clients, who're overcharged on a mediocre work. à FUIR!!!!","Feb 9, 2016 - Anonymous Employee in Diegem",Worst company I've ever worked for,"The brand 'Deloitte', which makes a nice CV","Former Employee, more than 3 years"
206,3.0,**,*,,***,****,****,V,-,X,"- Demand & Control organisational structure
- Poor vision
- Short term thinking","Jan 21, 2016 - Consulting Senior Manager in Brussels",2 sides of the same coin,"- Consulting at highest management level
- Great colleagues
- International network
- Fair salary
- No micro management","Current Employee, more than 1 year"
207,5.0,***,*****,,*****,****,***,O,O,O,"You can work long hours. Depending on your team, you may encounter people that are less easy to work with and you may lack personal time.","Jan 14, 2016 - Anonymous Employee in Brussels",Junior Tax Consultant,"You get access to a lot of materials, you receive good training and you are working on important projects. Moreover, you receive a car, an iphone and other gadgets.","Current Employee, more than 1 year"
208,4.0,**,****,,****,***,****,O,O,O,"Can be very political sometimes. Communication stays sometimes too high level, not enough taking the human aspects in considerations.","Dec 2, 2015 -  in Diegem","Great atmosphere, political environment","Great atmosphere, can-do mentality (if you want to put up the fight) for your department and your career. Tons of learning possibilities",Former Employee
