,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
121,4.0,**,****,,*****,**,***,-,O,V,Too much micromanagement and high amounts of work,"Aug 30, 2020 - Senior Transfer Pricing Consultant in Luxembourg",Great for development,"People, resources and career opportunities","Current Employee, more than 1 year"
122,1.0,*,*,,*,*,*,X,-,X,"Low salaries
Miserable management
Misconduct and harassement known by HR but not banned nor punished","Aug 24, 2020 - Senior Manager in Luxembourg",Miserable management and harassement,Still some prestige on a CV,"Former Employee, more than 1 year"
123,3.0,,,,,,,O,O,O,Load of work and poor manag,"Aug 17, 2020 - AML Audit Manager in Luxembourg",Good place to work,Interesting job good culture friendly,Current Employee
124,2.0,**,*,,**,**,*,-,O,X,"Many partners, including the top ones, are mostly arrogant and pretentious. The same arrogance trickles down on managers and seniors to the expense of people working with them. Micromanagement is encouraged and widespread, expect your work to be judged on typos and other  stupidities while real issues, if any, are overlooked. 
LOTS of politics starting from Senior above, I’ve been literally told that in order to advance I had to “knock the door of the partner’s office”, whatever it means. 
Awful HR management, and I mean it relative to other big4s. I saw many close colleagues disappear from one day to the other without notice as they were laid off or didn’t pass their probation. Expats were over-represented in this group. Many of them had left their countries to join EY Luxembourg and had their lives overturned.","Aug 6, 2020 - Auditor in Luxembourg",Worst big 4 in Luxembourg,"Dynamic environment 
Good location 
Good for CV
Good for a couple of years if you don’t manage to get into another big4","Former Employee, more than 1 year"
125,4.0,****,****,,*****,***,****,O,O,O,average compensations relative to Luxembourg,"Jul 20, 2020 - Manager in Luxembourg","for learning , 2- 3 years good platform","fast learning, advisory based variety of projects, massive network,",Former Employee
126,3.0,*,***,,****,**,**,X,O,X,"- Poor training support
- Many people with senior position don't provide coaching, nor interaction with junior staff
- Poor work life balance
- Low salary
- Low staff retention","Jun 5, 2020 - Auditor in Luxembourg",EY Luxembourg,"- International environment
- Opportunity to meet lots of people
- Diverse range of sectors to work in","Current Employee, more than 1 year"
127,2.0,*,*,,***,*,*,V,-,X,"1. Very low salary. Even the lowest among big 4
2. In many teams(not all), human is treated as a tool to be used.
3. Team culture usually depends on the team leader. Some teams have flat and easy-going culture. Everything will be ok if having the job done. e.g. TAX . Some teams are very hierarchy, especially when there are incapable managers, the culture can be stressful and toxic and all the faults will be blamed to lowest rank. Pretty much drama can happen.
Pay attention to observe the capability and humanity duing the interview, also ask to understand the real work tasks during interview.","May 25, 2020 - Assistant in Luxembourg",Enter only if you are sure the work content helps your career,"Some times can meet brilliant people there, but they usually leave fast.
In some positions, can experience many projects.","Former Employee, more than 1 year"
128,3.0,*****,*****,,*****,*****,*****,V,O,V,"Sometimes, difficult work life balance.","May 14, 2020 - Audit Junior in Luxembourg",Good overall,"Great and young environment, possibilities to learn and to promote.",Current Employee
129,4.0,****,****,,****,*,****,V,V,V,salary is not competitive than other big 4,"Apr 24, 2020 - Audit Manager in Luxembourg",Amazing to work,"good team, everyone welcomes you
work life balance 
growth opportunity","Current Employee, less than 1 year"
130,4.0,*****,*****,,*****,*****,*****,O,O,V,sometimes is a bit ripetitive,"Feb 16, 2020 - Tax Assistant in Luxembourg",Tax assistant ITTS,Great life balance and colleagues,"Current Employee, less than 1 year"
131,3.0,**,***,,**,*,*,X,X,X,"low salary, little bonus, stress, pressure","Jan 30, 2020 - Manager in Luxembourg",crazy hours,"nice people, good culture,  flex timings","Current Employee, more than 3 years"
132,5.0,****,***,,*****,****,***,V,O,V,Low income at EY in my opinion.,"Jan 29, 2020 - Anonymous Intern in Luxembourg",Good place to work,The good environment at EY in my opinion.,"Current Intern, less than 1 year"
133,3.0,**,***,,*****,*,***,-,-,V,among the lowest salaries of all big 4,"Jan 27, 2020 - Tax Assistant in Luxembourg",Great start,"on the job training, variety of clients and work","Former Employee, more than 1 year"
134,4.0,**,****,,****,**,****,V,V,V,"Long work hours, low salary","Jan 25, 2020 - Junior Accountant in Luxembourg","Good, long work hours, overtime approved","Competitive, insightful and international environment","Former Employee, more than 1 year"
135,3.0,****,***,,***,**,****,-,V,X,Salary is very low compared to other companies. There is an unspoken bias towards Europeans which leave other colleagues unhappy.,"Nov 11, 2019 - Audit Senior in Luxembourg",Average company for salary but good work ethic,Good work ethics and grooming for long career,"Current Employee, less than 1 year"
136,2.0,*,*****,,*****,*,*,-,-,V,Loads of work because if the high turnover. At the end of the year there is very little recognition. Partners literally put everything in their pocket.,"Nov 5, 2019 - Audit Senior in Luxembourg",Certainly not building a better working world,The learning curve and atmosphere,"Former Employee, more than 3 years"
137,3.0,****,****,,****,***,***,V,V,V,"Low salary, not really good benefits","Oct 9, 2019 - Senior Tax Consultant in Luxembourg",Senior Tax Consultant,"Great atmosphere, if you want you can learn a lot!","Current Employee, more than 3 years"
138,4.0,**,****,,*****,**,*****,V,O,V,overtime sometimes could not be paid due to the engagement budget,"Oct 8, 2019 - Audit Junior in Luxembourg",good start for career,"training, have much to learn from excellent people, easy to find other job","Current Employee, more than 1 year"
139,1.0,*,*,,*,*,****,O,O,X,"- almost the minimum wages as ""competitive salary""
- no training /handover was provided
- extreme workload
- there is no communication between the line manager and the boss
- the boss did not provide any feedback, no matter how many times you requested it
- very often a very loud and unprofessional (not PC) working environment
- No budget for self-development training or courses
- No internal career coach

I have already a few years of Big4 experience, but I can say that this is the worst. But if you are planning to choose EY Luxembourg, I would highly recommend avoiding the CBS department.","Sep 26, 2019 - Accountant/Controller in Luxembourg","No matter the companies values, if the team won't adapt it","- learning by doing experience
- free ""can do coffee""
- paid overtime
- multicultural environment
- good location (Auchan is very close)","Current Employee, less than 1 year"
140,3.0,**,*,,****,***,*,O,O,O,not well organized and  workload not balanced between individuals,"Sep 24, 2019 - Audit Manager in Luxembourg",Disorganized but since many young people work there you can make a lot of friends,"many young professional,  a lot of fun catching up after work 
a lot of training possibilities and support","Former Employee, more than 5 years"
141,4.0,**,****,,****,***,***,-,-,V,Relatively small salary. Unclear bonus system,"Sep 23, 2019 - Senior Consultant in Luxembourg",Its ok,Helpful peers. Great for socializing events.,"Former Employee, less than 1 year"
142,4.0,****,***,,*****,****,*****,O,V,O,"There is no canteen in the building, and the restaurants around EY are too costly","Aug 18, 2019 - AML in Luxembourg",Good experience,"1. Big4 employer
2. learn to work in a big company
3. Learn to work in a team
4. Networking","Current Intern, less than 1 year"
143,2.0,***,*,,**,*,*,X,X,X,"- Remuneration is below what the market is offering, hard 
to support living expenses in  Luxembourg; 
- Work organisation is often lacking or rushed, not much teamwork; 
- There is no mechanism to allocate work, so on one side you have people doing little all week, and on the other people working a lot of hours; 
- Few perks (no gym, no language courses or cantine);
- Too little effort in talent retention. Hard-working and loyal employees are often discouraged by a general lack of willingness to reform","Jun 20, 2019 - Tax Professional in Luxembourg",Could be better,"- You are fairly autonomous
- You get paid overtime","Former Employee, more than 1 year"
144,3.0,***,****,,****,**,**,V,-,V,"Overworking
Lack of coaching and massive employee turnover","May 13, 2019 - Audit Manager in Luxembourg",Not bad at all,Several cultures and very good clients,"Current Employee, more than 1 year"
145,2.0,***,**,,***,*,**,X,-,X,"- Remuneration is significantly below the market level (i.e. other Big 4 firms);
- Very little to no desire to provide training and coaching by Managers, Senior Managers and Partners - prioritization of simply getting the job done instead;
- Very poor quality of work control on the part of the Managers, Senior Managers and Partners;
- Lack of responsibility on the part of the Managers, Senior Manager and Partners in respect of endemic issues and refusal take action in this regard;
- No sense of team spirit;
-  Requirements to comply and recurrently complete trainings on detailled and burdensome internal policies and procedures;
- Requirements to perform administrative tasks unrelated to job description (i.e. drafting invoices);
- Poor retention rate in light of the above.","May 8, 2019 - Tax Consultant in Luxembourg",I would not reccomend at all,"- International and dynamic working environment;
- Access to knowledge materials;
- Perception of quality employer on the market.","Former Employee, more than 1 year"
146,4.0,***,***,,****,***,***,-,-,V,"low salary, due to internal decision people were pushed to leave the department","Apr 25, 2019 - Tax Assistant in Luxembourg",First steps,"international environment, high exposures to different","Former Employee, more than 1 year"
147,4.0,****,***,,***,**,**,-,-,X,low salary and lack of management,"Mar 26, 2019 - Tax Associate in Luxembourg",low salary,"leasing and overtime paid, also some events are fun to do","Current Employee, more than 1 year"
148,3.0,**,***,,****,****,***,O,O,O,Not enough feedback and teamplay,"Mar 9, 2019 - Anonymous Employee in Luxembourg",Good place to learn,Good place to learn (auditing method ),"Current Employee, less than 1 year"
149,3.0,**,***,,****,***,**,O,O,O,cash-oriented management with no respect to work-and-life balance,"Feb 25, 2019 - Anonymous Employee in Luxembourg","Good starting place with an opportunity to learn, but definitely not a place to stay permanently","paid extra hours, coupons, transportation card","Former Employee, less than 1 year"
150,3.0,****,****,,***,****,****,O,O,V,"Sometimes a bit chaotic, not easy to navigate","Feb 11, 2019 - Trainee Auditor in Luxembourg","Friendly, young environment","Good salaries in comparison with the rest of Europe, fair hours","Former Intern, less than 1 year"
151,2.0,*,***,,****,*,*,X,-,X,"Working times, management pressure, people resigning and not enough new employed people, for seniors resigned new assistants are employed meaning to appropriate technical skills are there to do the job properly","Jan 18, 2019 - Audit Assistant in Luxembourg",Audit Assistant,"Diverse project and a lot of them, so if you are ready to fully dedicate your life for the job its the right place to be. Plus, overtimes are generally paid (if the budget for a project is sufficient)","Current Employee, more than 1 year"
152,3.0,****,****,,****,***,****,V,-,V,Salary comparing to the market,"Dec 4, 2018 - Financial Assistant in Luxembourg",Good experience,"Good for meeting new people
Events
Open Space","Current Employee, more than 1 year"
153,3.0,***,**,,***,**,****,O,O,O,Support job could be less considered than auditors,"Nov 26, 2018 - Anonymous Intern in Luxembourg",Event marketing,Big company with big project and budgets. Great team!,"Former Intern, less than 1 year"
154,5.0,***,****,,*****,*****,*****,O,O,O,"Difficult work/life balance, long hours","Nov 7, 2018 - Anonymous Intern in Luxembourg",Consultant,"restaurant coupons, feedbacks, good remuneration, learning and development","Former Intern, less than 1 year"
155,3.0,****,****,,**,**,,V,-,V,"only 20 euros/month more as receptionist every year, low career chances if you work there long time","Jul 3, 2018 - Receptionist in Luxembourg",multilingual Receptionist CDI full time,"salary, beautiful building, interesting job","Current Employee, less than 1 year"
156,4.0,**,***,,*****,***,***,V,-,V,"because of the nature of the work, overtime are not overtime for salary purposes. therefore expect to work overtime without compensation.","May 16, 2018 - Assistant Tax Advisor in Luxembourg",Assistant Tax Advisor,Flexible working hours. 9-5 does not exeist in the traditional sense. focus on getting the work done.,"Current Employee, less than 1 year"
157,3.0,****,*,,*****,**,*,-,V,X,"-EY Luxembourg could turn out a scam if you want to invest in your career. Many managers, senior managers are not certified, they are just promoted and in process of studying ACCA. 
-Trainings are so aweful, during the trainings people work on there laptops. 
Salaries are lower comparing to other big4.
-Policies are not so constant, they change from time to time, concerning overtime and process of approval for example.
- Sometimes you feel the upper management tries to go cheap and does christmas party in a garage, 
- Consueling and conselor things dont really function very efficiently, its all politics. 
- EY is a great place to work, but you sometimes work with senior managers who dont live the values of EY unfortunately.","May 1, 2018 - Manager II In EY Luxembourg in Luxembourg",EY Luxembourg - be careful please if you are newly recruited,"EY is a good name to work for. Unfortuntely, not everyone follow EY values in luxembourg. 
- You can learn the funds and how things work in EY Luxembourg.
- Really depends on the team you work for. 
- They respect the people and it is more diverse than other big 4 firm.","Former Employee, more than 3 years"
158,4.0,**,*****,,*****,**,****,V,V,V,"Stress and deadlines, excessive workload and low salary.","Apr 7, 2018 - Audit Manager in Luxembourg",Audit Manager,"Culture, work environment, knowledge and experience acquired.","Current Employee, more than 8 years"
159,3.0,*,***,,****,**,**,V,V,X,Work life balance non-existent or hard to achieve,"Mar 26, 2018 - Assistant II in Luxembourg",Job review,Work with great people. Make good friends,"Current Employee, more than 1 year"
160,4.0,**,**,,***,***,***,-,O,V,Focussed rather on execution than on learning,"Jan 20, 2018 - Senior Consultant in Luxembourg",EY Luxembourg Advisory,"Good working atmosphere, experienced leadership","Current Employee, more than 3 years"
161,3.0,**,***,,****,***,**,O,O,O,"Bad work/life balance
No individualized treatment, employees treated as a ""number""
Package not attractive enough considering the workload","Oct 24, 2017 - Audit Manager in Luxembourg",Good career starting point,"Good to start a career
Good learning opportunities
Incentive to training
Fast career evolution","Former Employee, more than 3 years"
162,3.0,****,****,,*****,**,***,-,O,X,"Salary is below PwC, KPMG, Deloitte or even Mazars or BDO by around 10k.","Jul 26, 2017 - Senior 3 in Luxembourg",Salaire pas competitif,170h of overtime paid as senior,"Current Employee, less than 1 year"
163,4.0,***,*****,,****,***,****,O,O,V,"- Low salary
- Ratio hours worked / salary not competitive compared to law firms
- Long path to get real responsabilities and front the client","Jul 25, 2017 - Tax Advisor Junior in Luxembourg",Tax advisor Junior at EY,"- Best way to start your career
- Access to knowledge
- Metholdology
- Team spirit","Former Employee, more than 1 year"
164,4.0,***,*****,,****,****,**,O,O,O,sometimes a lag between employees' expectations and those of the Management,"Jul 12, 2017 - Anonymous Employee in Luxembourg",Excellent opportunity for meeting multicultural colleagues,"A true global network, with support available within offices across the world, international experiences with meetings, assigments and trainings abroad, opportunity to work with high-qualified and friendly people","Former Employee, more than 3 years"
165,3.0,**,****,,****,**,***,-,-,X,low salary as compared to competition,"Jul 6, 2017 - Senior Auditor in Luxembourg",good,"nice friendly environment, learning opportunities","Current Employee, more than 5 years"
166,4.0,*,****,,****,**,***,V,-,V,"Long working hours
Some pressure
High quality work required","May 4, 2017 - Audit Assistant in Luxembourg",Good working environment but long working hours,"Good working environment
Good company culture
Complete training & learning tools","Current Employee, less than 1 year"
167,3.0,***,****,,***,***,***,O,V,V,Relative to your experience in a Big 4.,"Apr 6, 2017 -  in Luxembourg",Job,Good experience and very nice people.,Current Employee
168,3.0,**,****,,***,***,***,V,X,V,A lot of ranking bureaucracy,"Mar 27, 2017 - Auditor in Luxembourg",Good atmosphere,Access to knowledge and field experience,Current Employee
169,2.0,*,**,,***,*,*,-,O,X,"Poor working mentality, assistants are not given enough education and trainings, management quality is just appalling. VERY high turnover rate despite constant (failed) efforts to hold people back. I left as a senior and I feel like I wasted 3 years of my career there. You need to be among the 'liked-ones' in order to get preferential treatment. Top management is usually disorganized and unable to cope with emergencies in a respectful manner.
The worst part of the year is the Christmas party where employees are forced to listen to the ravings of the CEO 3 hours long. This party is the apology of hypocrisy.","Feb 16, 2017 - Senior Associate - Advisory in Luxembourg","Poor working mentality, promotions made through acquaintances and not merit","Occasionally nice missions, with the possibility to meet bright people... who sadly enough do not stay long.","Former Employee, more than 3 years"
170,4.0,****,****,,****,***,****,V,-,V,Not so much so far,"Feb 13, 2017 - Intern in Luxembourg",good working atmosphere,meet different customer and challenging,"Former Employee, less than 1 year"
171,3.0,*,**,,****,**,***,V,-,V,A lot of working hours. Not a lot of extras,"Jan 23, 2017 - Junior Financial Auditor in Luxembourg",EY junior auditor,Assistants get paid for all their extra hours,"Current Employee, less than 1 year"
172,4.0,,,,,,,V,V,V,"- Excessive hours, too many projects to handle
- Difficult to keep a good work-life balance
- High turnover","Nov 20, 2016 - Audit Senior in Luxembourg",EY Luxembourg,"- Good package, pays overtime hours
- You learn A LOT and are given responsibility really fast
- Great facilities","Current Employee, more than 3 years"
173,5.0,***,***,,****,***,***,V,O,V,Customer first and fee generation high,"Sep 13, 2016 - Anonymous Employee in Luxembourg",Very excellent,Employee first and love their culture,"Current Employee, more than 1 year"
174,5.0,**,*****,,*****,**,,O,O,O,"low salary as compared to industry
not a good work life balance
high stress","Jul 26, 2016 - Anonymous Employee in Luxembourg",Assistant Manager Auditor,"great people
very professional
great learning
great hierarchy",Current Employee
175,2.0,,,,,,,O,O,O,To stresfull and low pay,"Jun 16, 2016 - Audit Senior in Luxembourg",Ey,You can learn new things,Current Employee
176,4.0,**,****,,***,****,****,-,-,V,"The location is really hindered of the lack of parking lots

Depending on the manager you can be forced to work way more than needed","May 24, 2016 - Anonymous Employee in Luxembourg",Solid,"Nice co-workers of young age
Nice pay, great benefits - 
Nice building, very modern and everything
Good community, drinks occur often on fridays","Current Employee, less than 1 year"
177,3.0,***,****,,*****,**,***,V,-,V,"Salary is too low compared to the market. Year-end review policy is not really clear as advertised. You can get many 4 and 5 stars, you will keep ending up with 3,5 or 3 final rating.","Mar 21, 2016 - Recruitment Coordinator in Luxembourg",Room for improvement,"Great learning curve, good work / life balance.
Moving internally is easy and possible if you prove to be worthy.","Current Employee, more than 3 years"
178,3.0,**,****,,***,**,**,O,O,V,compensation is low for Luxembourg,"Jan 20, 2016 - Tax Advisor in Luxembourg",EY review,good ompany to start your carer with,Current Employee
179,4.0,***,*****,,*****,****,***,V,-,V,"- Balance work / life
- Experience can greatly differs depending on missions / teams
- The hierarchy can be too strong in some situations","Oct 14, 2015 - Anonymous Employee in Luxembourg",Fast learning environment,"- Working with young and brilliant people
- Good salary
- Fast learning environment
- Great career opportunity
- Strong and well known culture and values","Current Employee, more than 1 year"
180,4.0,***,***,,*****,*,***,V,-,V,"Low salary, long hours, high turnover","Sep 4, 2015 - Senior Consultant in Luxembourg","Good experience, low salary","Globally integrated company
Steep learning curve
Entrepreneurial spirit
Good working atmospherre","Current Employee, more than 1 year"
181,3.0,*****,****,,**,**,****,-,-,V,"The location in Luxembourg is definitely not the best. Perhaps, not the best place to start a career and to get on the job training. Maybe too chill?","Jul 29, 2015 - Trainee in Luxembourg",Summer Internship,"The atmosphere is fairly chill, the hours are great and the office culture is rather relaxed. Everyone is extremely nice and helpful.","Current Intern, less than 1 year"
182,4.0,**,***,,****,**,**,V,V,V,"- below average pay
- bad work-life balance
- While there are many talented people, arrogance seems to prevail at higher levels, consequently a lot of open minded, talented people leave...","Jul 24, 2015 - Assistant Auditor in Luxembourg",EY Luxembourg,"- Fast paced
- excellent opportunity to delve into a vast amount of clients in a short period of time. 
- clear career progression line",Current Employee
183,4.0,***,****,,***,****,****,-,-,V,"Bureaucratic work processes are at times redundant and tedious which slows down engagements. 
The software was quite dated while I was there.","Jul 12, 2015 - Trainee Auditor in Luxembourg",Summer intern.,"Intelligent people. 
Decent work environment. 
Very supportive and generous in terms of resources and time off for employees pursuing their professional qualifications.","Former Intern, less than 1 year"
184,4.0,*****,****,,*****,***,****,V,O,V,"-Often our clients are in pretty remote places that take a long time to get to (ie: Peoria, IL or Wausau, WI) which makes travel exhausting and difficult.
-Consulting in general is very sales-like. As you move up, be prepared to act more like a salsman than subject matter expert.","Apr 10, 2015 - Quantitative Risk Analyst in Luxembourg",Risk & Quantitative Analyst,"-Good expense policy (appropriate allowances for breakfast/dinner and you can keep all rewards points for airfare, lodging, rental cars, etc).
-Culture is very people oriented. Flexibility and employee work/life balance is stressed greatly by management.","Current Employee, more than 1 year"
185,4.0,**,****,,****,****,****,V,V,V,"- Long hours at times, overtime is paid in the office but at the discretion of the management
- Rating system can overlook some points which could be applicable to the progress of the employee.","Jan 7, 2015 - Audit Senior in Luxembourg",Working in EY,"- A lot of responsibility from an early time starting at the company
- Independent working atmosphere with initiative rewarded
- View of a large part of company workings including company processes alongside the accounting aspects
- Promotion to a new level every year in the bigger offices.","Current Employee, more than 3 years"
186,5.0,****,*****,,****,****,*****,V,V,V,you have to go to Munsbat everyday,"Feb 12, 2014 - Junior Auditor in Luxembourg",Great internship programme,"Programme is well organized
Good learning experience","Former Intern, less than 1 year"
187,2.0,*,***,,***,*,**,-,X,X,"frighteningly understaffed teams, mediocre salary","Dec 26, 2013 - Senior Associate in Münsbach","Interesting, terrifying, motivating, frustrating","very interesting clients, tons of challenges, approachable and elegant client staff and management","Former Employee, more than 1 year"
188,4.0,***,****,,****,***,***,V,V,V,"Most of the people starting here won't stay long, a very large turnover.
The busy season can be really really intense.","Sep 25, 2013 - Audit Staff in Luxembourg",A very good big4,"Great way to start you career, to learn a lot and to better understand the basics of a firm's financial operations. You will have a good learning curve and make contacts with people that will be working in all kind of company later.","Current Employee, more than 1 year"
189,4.0,,,,,,,O,V,O,The down side of working at E&Y is that the hours can be challenging and there is no compensation for putting in these extra hours. It is also less paid than competing firms such as KPMG.,"Apr 10, 2009 - Senior Tax Consultant in Luxembourg",A solid company,"It is a global company with great possibilities to work in other couintries. It is also transparant how promotions and salary increases work. The offices are well kept and the HR department is making all sorts of activities in order to inspire team building. 

We have good deals for car leasing making it possible to buy or lease cars, what ever suits you better.",Current Employee
