,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
105,4.0,**,*****,,*****,****,*****,V,X,V,"very though work pressure, one size fits all mindset","Jun 28, 2014 - Managing Director in Brussels",Interesting job to deepen your industry skills,the people around you are remarkeable,"Current Employee, more than 10 years"
106,3.0,*****,*****,,**,***,***,-,V,V,"-Promotion chances are not good compared to other consulting firms. The standard period of being analyst is stretched to 3 years, and even A4 analysts are no exceptions anymore.
-Analysts are pushed towards a small specialisation area immediately from the beginning. This creates senior people with very limited specialised visions and does not encourage beginners.","Mar 13, 2014 - Analyst in Brussels",A good way to start your career,"-Excellent company culture. Colleagues can easily become friends.
-Management is not afraid to put beginners on international assignments
-Work/life balance is perfectly manageable. Only on manager level it might cause a problem.","Current Employee, less than 1 year"
107,4.0,****,****,,***,***,****,V,V,V,"Sometimes it feels like your career is being managed (you don't always have the choice)
Promotions aren't as fast as expected","Jan 13, 2014 - Business Analyst in Brussels",Exciting environment with great people but work not always as expected,"choice of industry and technology to work in
Good atmosphere throughout the company with a real sense of belonging","Current Employee, more than 1 year"
108,4.0,***,*****,,****,****,***,V,-,V,Work Life balance and demanding job,"Oct 9, 2013 - Anonymous Employee in Brussels",Senior Consultant,Interesting projects with lots of networking possibilities,"Former Employee, more than 3 years"
109,4.0,****,****,,****,****,****,-,V,V,"Since I started at the company back in 2002 the business model is changing due to increased competition from Asian-based consulting companies such as Infosys. Prices are being driven down which impacts the career model and expectations of long term success at the company
Politics! Quite natural for such a large company I guess, but the more you climb up the ranks the more you realize how much 'visibility' (read: coziness) with senior management is crucial to advancing your career 
High turnover rate, although this is intrisically part of the model - people who fail to be promoted often leave. Often young employees use Accenture as a stepping stone to the rest of their career","Aug 3, 2013 - Manager in Brussels","Great learning experience, met a lot of interesting and smart people, some caveats...","Interesting and challenging work
Met a lot of interesting and motivated people
The career model forces you to grow fast
Compensation is decent and increases quite quickly with promotions
Great Human Resources and support staff
Great atmosphere when you start at the company, fun training sessions in St Charles, Illinois","Former Employee, more than 8 years"
110,2.0,*,***,,*,**,***,-,-,X,"Be careful what you are hired for. The roles they put me on were 110% different than what I was hired for. In addition, they claim to ""staff you locally"" on projects, but that is completely false. When push comes to shove and you are on the bench, they will essentially ""bully"" you into taking a position you do not want, and then make you feel like you have not been ""networking enough"" to find a role.  Who in their right mind wants to network for a role they have no ambition doing? In addition, the career advancement things is harder than they really advertise. To me a Partner in the firm, you have to essentially be a sales person in addition to doing your role. That's 80 hour work weeks, and you have to do it for at least 2 years.  My advice, if you have a family or a life, forget about working here. Compensation was a bit below average. Benefits are many, but you still have to pay a lot per paycheck on healthcare, etc.","Apr 19, 2013 - Manager in Hotton, Luxembourg",Bait and Switch,Very organized company for being such a remote and disconnected environment.,"Former Employee, more than 1 year"
111,2.0,**,***,,**,***,**,-,-,X,expectation setting was not the best and pleasant surprises were not uncommon,"Apr 10, 2013 - Manager in Brussels",satisfactory,"employee friendly hr services and benefits . like company car , group insurance","Former Employee, less than 1 year"
112,4.0,****,****,,*****,****,****,V,V,V,"A good work life balance is not always achievable due to tight project deadlines and level of assigned workload.
American style of promotion system.","Mar 31, 2013 - Systems Integration Consultant in Brussels",High Performance Delivered,"Big, interesting clients and projects.
Lots of learning and devolpment opportunities available.
Open communication channels with leadership at all levels.
Work hard, play hard.
You want responsibility, ask and you'll be empowered.","Current Employee, more than 3 years"
113,3.0,***,***,,****,****,***,X,V,V,"Typicall not a place for generalists, as it is expected to acquire specific skills - IT link is obvious even in Management Consulting department - no long term vision on recruitment or people management - listed company","Mar 21, 2013 - Consultant - Management Consulting in Brussels",Good starting point for a career (Management Consulting),Clear career path - exposure to different environments and challenges - international and global firm,"Former Employee, more than 3 years"
114,5.0,****,*****,,*****,****,*****,V,V,V,"- Tough competition
- High attrition rate","Feb 26, 2013 - Systems Integration Consultant in Brussels",Extremely valuable network of highly skilled specialists,"- Huge network of experts
- Global presence
- Great image","Current Employee, more than 1 year"
115,4.0,***,****,,****,****,****,V,V,V,Work hard by staying smart.,"Jan 26, 2013 - Financial Analyst in Arlon",Forward,Best consulting firm in the world.,"Current Employee, less than 1 year"
116,4.0,***,****,,****,**,***,-,V,V,"- salary of consultants below market average
- people leave fast, cannot build career
- move to outsourcing
- management is full of trics","Dec 4, 2012 - SAP Consultant in Brussels",Fast growth and learning experience,"- fast learning process
- Structured way of managing projects
- team spirit","Current Employee, more than 3 years"
117,4.0,**,***,,****,****,****,V,-,V,"- Work/life balance
- Still too much emphasis on politics rather than meritocracy
- Running into a number of incapable people at any level in the organization
- Too much bodyshopping, though this heavily depends on the ""department"" you're in
- Insufficient pay and benefits as analyst and consultant","Aug 14, 2012 - Manager in Brussels","Good learning experience, worth sticking around several years","- Fast learning curve and increasing responsibilities if you succeed and manage your own career (e.g. ensure you do get staffed on the right projects and proactively ask to take on bigger tasks)
- Quite a number of capable colleagues
- Unified approach, considering the size and geographical span of the company
- Interesting pay and benefits as of manager level
- Flat structure in most entities (note: this is Belgium specific, definitely not the case in all countries)","Former Employee, more than 5 years"
118,4.0,,,,,,,O,V,V,Work/Life Balance is a challenge,"Mar 20, 2012 - Manager in Brussels",Accenture is a great place to start your career,"Accenture is a great place to build a career. 
Pay as of manager level is adequate.
Possibilities to work with emerging technologies for big clients
Great colleagues 
Good training opportunities
One global network - it is possible to work out of your home location around the world",Current Employee
119,3.0,****,,,***,***,***,O,V,O,"- I have been with the same client for 1 year doing the same thing and therefore not learning very much
- roles and responsibilities can be very boring and administrative, and yo don't feel like you are really adding much value
- not flexible in terms of changing clients
-many analyst roles are essentially body-shopping...","Aug 4, 2011 - Management Consulting Analyst in Brussels",not as exciting and challenging as consulting should be,"- smart collegues
- responsibility
- attempts to create communities etc
- Some interesting projects/clients if you are lucky
- innovative",Current Employee
120,3.0,,,,,,,O,-,O,"No work life balance, promotion process, political games... For sure,they are some downsides but you can learn a lot from this. If you do notlive this, it means that it's not yet time to leave.","Apr 24, 2009 - Senior Strategy Consultant (C3) in Brussels",Godd experience but that's enough,"Great first experience which for sure will help you to start off in your professional life. Two years that's a minimum so don't leave before this even if your first projects are not so interesting.  People are great , young and often very committed which is the strenght of Accenture.",Former Employee
121,4.0,,,,,,,O,-,V,"- work/life balance: world of opportunities will require travel, or a lot of work during some periods
- careful about burn-out: People our main asset? 
- ATS basically hires everyone who can read. You often have to work with these people. Can be tough.
- path to partnership unclear. 
- compensation in line with the market, but not in line with your schedule (but this improves with time). Overtime not systematically compensated (this does not) 
- mentors in senior management usually have very very little time to actually 'mentor'
- No objective performance criteria -> end of year rating sometimes seems to be randomly determined.
- lots of differences between offices, even in the same region!","Dec 4, 2008 - Senior Consultant in Brussels","good place if you like variety, opportunities","- world of opportunities, global company, good on resume
- variety of functions, learning curve, every week is different
- flexibility: you're responsible for your work. How/when you do it usually ends up being your problem. 
- exposure to different colleagues/cultures, lasting relationships
- fun atmosphere: never really had the feeling I was going to work, more that I was going to see a group friends
- if you show your worth, management will support you & the amount of opportunities will significantly increase
- focused on IT (good place for techies)
- good salary increase
- senior management actually listening to employees (at least in Belgium...)
- up or out model is changing, possibility to remain at manager/SM level is being implemented
- the 50% raise when I left

overall, good experience. Thinking about going back someday.",Former Employee
