,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
120,4.0,****,*****,*****,*****,***,*****,V,O,V,"Bureaucratic organization, competition between teams.","Oct 26, 2020 - Tax Internship in Luxembourg",Great place to work!,"Great coworkers, the job is interesting, you are always learning somethin new!",Former Intern
121,5.0,****,*****,*****,*****,****,*****,-,-,V,Salary lower than other competitors,"Oct 25, 2020 - Junior Auditor in Luxembourg",Junior Auditor at Pwc,"13 month salary, iphone, food vouchers.","Current Employee, less than 1 year"
122,3.0,,,,,,,O,O,O,Lots of pressure for the pay level,"Oct 10, 2020 - Research Analyst in Luxembourg",Good first experience,Good exposure to topics in Asset Management,Former Employee
123,4.0,****,****,*****,****,****,****,O,O,O,Few days of vacation given by the firm,"Oct 10, 2020 - Business Analyst Trainee in Luxembourg",Good position,Good environment very demanding sometimes,"Former Intern, less than 1 year"
124,3.0,*,***,***,****,**,***,O,O,O,"- Long working hours: regular unpaid/paid (depending on team/managers) overtime
- Difficult to maintain a work/life balance
- Tight deadlines","Oct 8, 2020 - Associate in Luxembourg",Salary PwC Luxembourg,"- Large firm, international environment",Current Employee
125,1.0,***,*,,****,***,*,X,-,X,"I have been in PwC Luxembourg 3 months and half only as it has been an absolutely awful experience for me. I worked as Senior associate in Accounting within the Tax Department. The job was absolutely boring and not challenging, and the management was the worst I have ever seen. They never cared when I joined the company, never established goals, never discussed individually with me about a plan and so on. No communication or whatsoever. Funny to see after such people becoming promoted to high level managers.","Sep 29, 2020 - Senior Associate in Luxembourg","Terrible experience, awful management, do not recommend.","Company reputation, nice infrastructure and trainings.","Former Employee, less than 1 year"
126,4.0,***,*****,,*****,****,*****,O,O,O,Can't say not really any cons,"Sep 27, 2020 - Manager in Luxembourg",Overall very happy,"People, Experience, Projects, interesting clients, International","Current Employee, more than 3 years"
127,3.0,*,****,,****,***,****,V,V,V,"The salary is below Luxembourg average, important turnover, timesheet tracking","Sep 18, 2020 - Tax Associate in Luxembourg",Good for a first job,"you get trained on the spot, you acquire experience, good managers exist, interesting tasks","Current Employee, more than 1 year"
128,4.0,*****,****,,*****,**,***,O,O,O,The compensation was not so appealing,"Sep 12, 2020 - Intern in Luxembourg","Very good working conditions, not that appealing compensation","Very good work conditions, working hours, international environment, team spirit",Current Employee
129,4.0,,,,,,,O,O,O,Low salary and lack of rewarding perspectives,"Sep 10, 2020 - Consultant in Luxembourg",-,Interesting and challenging projects where you learn a lot,Current Employee
130,4.0,,,,,,,O,O,O,Atmosphere really depends on teams,"Sep 10, 2020 - Senior Advisor in Luxembourg",Overall good,Good learning and training environment,Current Employee
131,3.0,,,,,,,O,O,O,Everything is based on networking,"Aug 23, 2020 - Senior Auditor in Luxembourg",N/A,Iphone + possibility of a car leasing,Former Employee
132,4.0,***,*****,,****,***,****,-,V,V,"Lots of red tape, work load","Aug 20, 2020 - Director in Luxembourg",Great culture,"Multicultural, smart, forward looking, inclusive","Current Employee, more than 3 years"
133,5.0,**,****,,***,*,**,V,-,V,"Poor management
Amount of work hard","Aug 17, 2020 - AML Analyst in Luxembourg",Good place,"Friendly
You learn a lot
People help",Current Employee
134,5.0,,,,,,,O,O,O,- No Real cons everything fine,"Aug 12, 2020 - Auditor in Luxembourg",Nice,"Nice people, Good work life",Former Employee
135,5.0,**,**,,*****,****,****,V,V,V,Need to make the right connections,"Aug 6, 2020 - Director in Luxembourg",Great place to work (if you connect with the right people),Opportunities and strong entrepreneurial management,"Current Employee, more than 10 years"
136,3.0,**,***,,**,**,**,X,V,V,"Heavy Workload
Some Partners/Directors/Managers can be the worst bosses you will meet","Aug 3, 2020 - Senior Associate in Luxembourg","""Learning Experience""","First corporate job
Learn the soft skills needed
Develop yourself","Current Employee, more than 3 years"
137,4.0,***,*****,,*****,****,***,O,O,V,"- no work life balance 
- long hours 
- salary should reflect the work you deliver and you should be able to put down your overtime which on a lot of projects they don't allow you to do","Jul 26, 2020 - Senior Associate in Luxembourg","Great work place, but tough! need a thick skin","- exposed to multiple projects
- networking
- depending on who your manager is they will give you lots of room to grow, but you always need to express yourself and clearly state your goals 
- supportive system
- amazing benefits","Former Employee, more than 3 years"
138,4.0,****,***,,***,****,***,O,O,O,French is must to integrate very well,"Jul 16, 2020 - Consultant, Data Analyst in Luxembourg",Good experience as an intern,"International environment 
Free fruits every morning and drinks every friday","Former Intern, less than 1 year"
139,4.0,,,,,,,O,O,O,Little say in staffing decisions,"Jun 16, 2020 - Associate in Luxembourg",-,"Young, dynamic teams, interesting clients","Former Employee, more than 1 year"
140,4.0,**,*****,,****,****,****,V,O,V,"Uneven workflow throughout the year, overtimes, inability to keep work life balance.","Jun 9, 2020 - Senior Manager in Luxembourg",Good as a starting point in your career in order to learn and get solid professional experience,"High working standards and ethic, corporate culture, international environment, possibility to buildva great professional network","Current Employee, more than 3 years"
141,4.0,*****,****,,****,****,***,V,V,V,Repetition of tasks and difficulty to try something else,"Jun 9, 2020 - Associate in Luxembourg",Associate Advisory,Team spirit and participation to team work,"Former Employee, more than 3 years"
142,5.0,***,*****,,*****,****,*****,-,O,V,Difficult work/life balance from time to time.,"Jun 6, 2020 - Senior Associate in Luxembourg",Good package and work experience,"Fast learning after college, good working experience","Former Employee, more than 3 years"
143,1.0,*,*,,****,****,*,X,V,X,"Atmosphere, people, wages, unpaid extra hours","Jun 2, 2020 - Associate in Luxembourg",Risk,"Network, bonus, building, food and beverages, space","Current Employee, less than 1 year"
144,2.0,**,**,,****,****,*,V,-,X,"Leaders, company structure, hierarchy, workload","May 13, 2020 - Senior Consultant in Luxembourg",Department review,"Salary, language learning, that is all","Current Employee, more than 1 year"
145,3.0,**,***,,*****,****,***,-,-,V,"Coaching is not recognized as people switch frequently from team to team, so going the extra-mile for your team is between you and them, not HR/top management. Some people also use this ""loop"" to take credit for others' work
Not so proud of the quality of our tax compliance work in the audits","May 13, 2020 - PwC Senior Auditor in Luxembourg",Good first experience,"Great first experience to work as a team and manage staff early
Good benefits: time-off in summer, possibility to lease cars
Experience well recognized by future employers","Former Employee, more than 3 years"
146,5.0,*****,*****,,*****,****,*****,V,V,V,bonus structure could be improved,"Apr 13, 2020 - Junior Auditor in Luxembourg",Great Company to start a career,"Great people, great clients, management is accessible, learning and growth opportunities","Current Employee, more than 1 year"
147,2.0,,,,,,,O,O,O,Yes good experience with many oppotunities,"Feb 18, 2020 - Manager in Luxembourg",P,Good work condition in general,"Current Employee, less than 1 year"
148,4.0,*,*****,,*****,***,*****,V,V,V,"work life balance, sometimes different points of view","Jan 24, 2020 - Consultant in Luxembourg",Good learning opportunity,"International environment, great and empowering people","Current Employee, more than 1 year"
149,4.0,****,****,,****,*****,***,O,O,O,If you are not French native then you are passed on promotions,"Jan 15, 2020 - Senior Advisor in Luxembourg",Senior Advisor,"Good company, solid workload and clients, great facilities and benefits","Former Employee, less than 1 year"
150,4.0,**,**,,****,***,***,V,V,X,"Political Environment, much lower average wage when compared to other firms in Luxembourg","Dec 18, 2019 - Trainee in Luxembourg",Political,Many trainings available for different industries,"Current Employee, less than 1 year"
151,4.0,*,*****,,***,****,***,V,-,V,Difficult to get a permanent contract,"Dec 17, 2019 - Trainee in Luxembourg",Internship at PwC Luxembourg,International & multicultural environment/ fast paced / big projects to gain experience from.,"Current Intern, more than 5 years"
152,4.0,***,****,,****,**,****,O,O,V,Not high salary and a lot of work to do,"Dec 15, 2019 - Anonymous Intern in Luxembourg",Good training,Good training and Young environment,"Current Intern, less than 1 year"
153,3.0,**,****,,****,***,***,-,-,V,"Fluctuation of people, stress level","Nov 25, 2019 - Senior Manager in Luxembourg",Audit Manager,"International, dynamic , divers, flexibility, learning curve","Current Employee, more than 10 years"
154,3.0,***,**,,**,**,**,O,O,O,French culture with a lot of office politics.,"Nov 5, 2019 - Senior Associate in Luxembourg",PwC Luxembourg,Challenging work and interesting international clients.,"Former Employee, more than 3 years"
155,4.0,***,**,,****,****,**,-,V,V,"- Repetitive 
- limited learning","Nov 4, 2019 - Senior Associate in Luxembourg",Good to gain experience and CV,"- organization
- benefit
- relationship management learning
- international environment","Current Employee, more than 3 years"
156,3.0,*,**,,****,**,***,X,O,X,"One of the worst work-life balance places to work at. Very long working hours with a lot of overtime which in the most of the cases is not recorded, otherwise you get bad feedback and end up in a worst place. Advancement and bonuses are never clear, as the management decides when and how much, basically depending if they need you that year or not. A place where partners push managers to bring results without much budget costs, managers press seniors to not record hours and show fake super increased efficiency, seniors are in a position to do the same with juniors in order to cope with management requirement.","Aug 23, 2019 - Senior Auditor in Luxembourg",One of the best places to learn. Worst place for work-life balance,You advance in career very fast (every year you have a chance to rise in career level). Continuous development and the diversity of clients contributes to your skills. From Big4 you can switch easily to another employer. Great hard-working colleagues and skilled team members.,"Former Employee, more than 3 years"
157,3.0,****,***,,***,**,*,-,O,X,"Low salary 
Management 
Too much politics","Jul 18, 2019 - Advisor in Luxembourg",Too formalised and too much politics,Young colleagues and events,"Current Employee, more than 3 years"
158,4.0,***,**,,***,***,****,-,-,V,Competitive atmosphere among younger employees,"Jul 17, 2019 - Intern in Luxembourg",Intern,"Great mentorship
Interesting diverse work 
Ok working hours
Good management",Former Employee
159,4.0,****,*****,,***,**,****,V,-,V,Not much chance to travel or follow projects abroad,"Jul 3, 2019 - Marketing in Luxembourg",Great culture,You can follow different projects and be involved with responsability,"Current Employee, more than 1 year"
160,3.0,**,***,,****,**,***,-,O,O,Underpaid and year end rating not transparent,"Jun 4, 2019 - Senior Associate in Luxembourg",Good place to evolve,Multiple projects and multiple industries. A good place to learn especially on the soft skills side,"Current Employee, more than 3 years"
161,4.0,*****,,,****,****,,V,O,V,"quite political sometimes
sometimes ""back office / Admin"" projects","May 20, 2019 - Senior Consultant in Luxembourg",Senior Consultant for PwC Luxembourg,"good colleagues
motivated teams
interesting projects
good growth opportunities","Current Employee, more than 3 years"
162,3.0,**,***,,***,**,**,V,-,V,"Long hours, limited supervision, poor communication","May 16, 2019 - Senior Associate in Luxembourg",Good place to gain some experience,Projects on which you can work,"Current Employee, more than 1 year"
163,4.0,****,*,,****,**,***,O,O,V,"There is a lot of administrative work and some
Pie pole are promoted for the wrong reasons while others are working really hard for not much.","Apr 25, 2019 - Personal Tax Manager in Luxembourg",Personal tax senior adviser,"Nice area of work, big teams, large scope of activities and possibility to grow within a big team. Very human topics as well and possibility to meet interesting clients.","Current Employee, more than 5 years"
164,4.0,***,****,,***,****,****,O,-,V,"It is an intense job, sometimes working extra hours for free","Apr 10, 2019 - Associate in Luxembourg",Nice place to work in you are young,"young people, very international, training, experience, iphone, party..","Current Employee, more than 1 year"
165,4.0,**,*****,,****,***,****,V,V,V,-very hierarchical structures within department,"Mar 11, 2019 - Anonymous Intern in Luxembourg",Trainee in Advisory,-good internal structures and trainings,"Current Intern, less than 1 year"
166,3.0,*,****,,***,**,**,-,-,V,Parking for junior staff is hard,"Mar 4, 2019 - Senior Manager in Luxembourg",Good for kick start in career,"Nice office, nice vibe! Good crowd","Current Employee, more than 1 year"
167,1.0,*,*,,*,**,*,O,O,O,"Lack of respect, harassment. Does not respect the values that the company exposes. 
And the company covers the misbehaviors of the Partners !","Feb 27, 2019 - Anonymous Employee in Luxembourg",Lack of ethic,The Network and brand name,"Current Employee, more than 1 year"
168,2.0,****,**,,***,***,***,V,V,X,People are usually friendly but not so good at what they are doing and promotion are usually based on who you are friend with. The work is really divided to fragmented so your are working on the same thing all the time.,"Jan 2, 2019 -  in Luxembourg",Nice atmosphere / poor knowledge development,"The advantages are a good name, nice parties, the car. The facilities and the fact that you can rely on other department.","Former Employee, more than 3 years"
169,4.0,***,*****,,****,***,****,V,V,V,Salary a bit low compared to the market,"Nov 3, 2018 - Senior Financial Auditor in Luxembourg",Pwc luxembourg,"New building, very spatious, nice atmosphere","Current Employee, more than 1 year"
170,2.0,**,*,,****,***,**,O,-,X,"Rampant Bullying, the job description I was given in the interview phase was misleading. My department kept trying to insist that we were fullfilling an advisory role when in reality all we did was calculate taxable figures. The only knowledge required was I guess legal requirements.
The work was not intelectually stimulating.","Nov 1, 2018 - Senior Tax Advisor in Luxembourg",GTC Department Sucks,PwC has some great qualities and you learn a lot and it can be great for your career development,"Former Employee, more than 1 year"
171,4.0,**,***,,****,****,****,O,-,V,"- répétitions des taches
- il arrive que des plus hauts gradués manquent de connaissances - bons en audit et ses procédures mais manque de connaissances profondes sur les sous jacents audités - frustrant 
- rythme de la période janvier - avril ( propre à l audit)","Oct 22, 2018 - Audit Associate in Luxembourg",Ok,"- Ambiance 
- Salaire
- Possibilité d avoir des contacts direct avec des personnes hautes dans la hiérarchie","Current Employee, more than 1 year"
172,4.0,****,*****,,***,**,***,-,O,V,"- Package
- Pyramid hierarchy
- Managing Resistance to Change
- Career dev","Oct 7, 2018 - Développeur in Luxembourg",Good company to grow up your skill,"- Excellent to grow up quickly!
- Challenge every day 
- Corporate culture 
- Diversity
- Working environment","Current Employee, more than 3 years"
173,1.0,*,*,,*,*,*,O,O,X,very bad enviroment of work,"Aug 30, 2018 - Anonymous Employee in Luxembourg",audit,Very Good practice to work,"Former Employee, more than 3 years"
174,5.0,,,,,,,O,O,V,> Not for someone who have low tolerance for overtime,"Aug 6, 2018 - Senior Auditor in Luxembourg",Senior Auditor,"> For someone who prefer working in a very competitive environment, working with PwC is really a good choice. If you are really good PLUS you like what you are doing (both should come together), you can get promoted quickly.
> Good benefits
> Nice facilities
> International environment - You get to work with different nationalities. Everyone has their own management style and it can be really interesting to work with different personalities.","Former Employee, more than 1 year"
175,5.0,,,,,,,O,O,O,"Working environment, work pressure, salary, work/life balance,","Jul 25, 2018 - AML Compliance Officer in Luxembourg",AML Compliance Officer,"School of excellence, vibrant, busy environment, opportunities, global","Current Employee, more than 3 years"
176,4.0,***,*****,,*****,****,****,V,V,V,Work Life balance is difficult in busy season,"Jul 11, 2018 - Audit Senior in Luxembourg",Great place to learn and evolve rapidly,Working environment is young and dynamic - great experience !,"Current Employee, more than 3 years"
177,5.0,*****,*****,,*****,*****,*****,V,V,V,- not applicable . . .,"Jul 10, 2018 - Senior Associate in Luxembourg","Advisory, Audit and Assurance","- great employer
- lot of advantages","Current Employee, more than 1 year"
178,4.0,***,****,,****,***,****,V,V,V,Sometime bureaucratic and jobs not of equal interest,"Jun 25, 2018 - Senior Advisor in Luxembourg",Corporate Finance Senior Advisor,Large company with young people,"Current Employee, more than 3 years"
179,5.0,****,****,,****,****,****,O,O,O,Big company with a lot of procedures,"Apr 3, 2018 - Senior Advisor in Luxembourg",Nice place to work,Good work life balance and a lot of internal career opportunities,"Current Employee, less than 1 year"
180,4.0,***,**,,****,****,**,V,-,V,workload and pressure during busy season,"Mar 28, 2018 - Anonymous Employee in Luxembourg",good place to start a career,young and dynamic firm that helps employees to progress.,Current Employee
181,5.0,**,*****,,*****,****,****,V,V,V,"Depending on which clients, might be very demanding job","Mar 1, 2018 - Audit Senior in Luxembourg",Review,Very international and diversified environment,"Former Employee, more than 3 years"
182,5.0,***,*****,,*****,****,****,O,O,O,"Fast-paced, deadline-driven environments. No good work/private life","Feb 27, 2018 - Senior Tax Advisor in Luxembourg",Great eperience,"Challenging environment, great carrier opporrtunities","Current Employee, more than 5 years"
183,4.0,***,****,,*****,****,***,-,V,V,"Administrative burden. High workload, which renders work / life balance not easily manageable. Some gap between perception / recognition of work provided and reward.","Feb 26, 2018 - Senior Tax Manager in Luxembourg",Senior tax manager,"Variety of different clients, industries and complexities. Great learning opportunities. Place where you can evolve rapidly to the extent you are committed to provide work with high quality standards.","Current Employee, more than 10 years"
184,4.0,***,****,,***,***,*****,O,O,O,- Not very international people (almost exclusively only French people),"Feb 25, 2018 - Student Assistant in Luxembourg",Good experience,"- Various industries across different countries
- Supportive environment",Former Intern
185,4.0,***,***,,,****,***,V,O,V,Too much work in the busy season. there is also a lot of new work that comes during the year,"Jan 19, 2018 - Anonymous Employee in Luxembourg",Audit,"Good environement and culture, it a good place to work. The town is alos quite and good for living woth the familly",Current Employee
186,4.0,***,*****,,*****,****,*****,V,-,V,High number of overtime hours,"Jan 17, 2018 - Student in Luxembourg",Intern,"diversity of projects
high number of employees","Current Employee, more than 1 year"
187,3.0,*,**,,****,**,***,O,O,O,"A huge amount of stress with a lot of overtime that is not booked (no pay or compensatory holidays). Constant pressure, deadlines and unsatisfied managers. Poor work-life balance. Salary is average. Very high turnover of employees.","Jan 11, 2018 - Senior Auditor in Luxembourg",Senior auditor,"You learn a lot in a short amount of time. Access to knowledge sources, trainings and other skilled employees. Good for CV.","Current Employee, more than 3 years"
188,5.0,****,*****,,*****,****,*****,V,V,V,Living expenses in Luxembourg might be higher than expectations,"Jan 8, 2018 - Technical Project Manager in Luxembourg",Amazing place to progress in your career,Very interesting role and good networking environment,"Current Employee, more than 3 years"
189,4.0,*,****,,****,****,***,V,V,V,Some grades are hard to pass and should lead to some pressure. The work life balance is not really also.,"Nov 27, 2017 - Senior Auditor in Luxembourg",PwC,"Good place to work lot of différents nationalities.
The work is always changing and you will see various clients during your experience","Current Employee, more than 3 years"
190,4.0,****,****,,*****,***,*****,V,O,V,"high number of projects
Travelling frequently","Nov 16, 2017 - Manager in Luxembourg",Great company to work,"Team work
Interesting projects
Impact
Good career opportunities","Current Employee, less than 1 year"
191,3.0,***,**,,**,****,**,-,O,V,"Fench speaker is a must (here, in Luxembourg).
Commuting is awful. Not enough parking spots, not enough buses, no walkways, riding a bicycle is risky. Can't fly... 
Far from everything but new building.","Sep 23, 2017 - Senior Auditor in Luxembourg","Great for experience, Bad for money","One of the big four, brings a lot of experience and knowledge.  
Perfect for CV and networking.
Phone and car in the package.
Peers are okay.","Current Employee, more than 3 years"
192,4.0,***,****,,*****,***,*****,-,V,V,"High Turnover, high stress due to tight timelines","Sep 14, 2017 - Finance Advisor in Luxembourg",Advisor,"Good atmosphere, continuous growth, challenging projects.","Current Employee, more than 1 year"
193,4.0,**,****,,****,***,****,V,V,V,"Very demanding
Poor work life balance","Sep 14, 2017 - Anonymous Employee in Luxembourg",Great place to work but busy,"Learning environment
International exposure
Diversity
Good relationship with colleagues
Easy to talk with Management","Current Employee, more than 5 years"
194,1.0,*,*,,*,*,*,O,O,O,"- Horrible salaries
- mobbing
- terrible organisation
- junior staff is treated as slaves","Sep 9, 2017 - Tax Advisor in Luxembourg",Not recommended,"- cheep cars, PwC go event is nice",Former Employee
195,3.0,**,**,,***,***,***,V,O,V,Not much of a working balance,"Aug 28, 2017 - Anonymous Employee in Luxembourg",Good company to start with,"Good salary package to start with and a lot of extra benefits ( phone, card fuel, extra isurance, etc.)","Current Employee, more than 3 years"
196,2.0,*,**,,***,*,**,-,-,X,"Manipulation
Very low salary for junior (car provided in deduction of the salary)
Workload
Burn-out","Aug 27, 2017 - Audit Senior in Luxembourg",Audit,"Nice brand on CV
Work with clever people",Former Employee
197,5.0,*****,****,,*****,*****,****,V,V,V,I do not think the grass is greener outside,"Aug 21, 2017 - Anonymous Employee in Luxembourg",HR,"Very dynamics, great working atmosphere, inspiring experience, Great network and conections within the firm.
Good tools to work with. Best global salary package among the Big 4","Current Employee, more than 5 years"
198,5.0,*****,*****,,****,*****,*****,O,O,V,some people say basis salary is low compared to other companies,"Jun 29, 2017 - Programmer Analyst in Luxembourg","great company, dynamic, young, trendy technologies","- dynamic, young, entertaining
- cool advantages (cars!!!)
- strong culture/values
- great social events
- interesting IT projects
- various profiles and technologies
- always up-to-date technologies","Current Employee, more than 1 year"
199,5.0,***,****,,****,****,***,O,O,O,Demanding and the work can be stressful sometimes,"Jun 18, 2017 - Senior Tax Advisor in Luxembourg",Senior Tax Advisor,"International environment, flexible work conditions",Current Employee
200,4.0,***,****,,****,***,****,V,O,V,"Hierarchical structure, high expectations in terms of workload and pace, a lot depends on the partner in charge of your area","Mar 29, 2017 - Anonymous Employee in Luxembourg",Great environment for best practice,"Working with smart and motivated people, access to an impressive knowledge base, great internal programmes for developing softskills and management skills, excellent reputation in the market","Former Employee, more than 5 years"
201,1.0,*,**,,***,*,*,X,X,X,"Turning down other offers, I believed in the spirit of the Big 4. Starting straight from university, I was motivated to start at a world known and well-respected company. 

In the intro month, they were swearing on an environment full of team orientation and coaching. Quickly, I realized that people weren't putting effort to help you out, instead you were rather being thrown into cold water.  
Instead, they were pressuring for perfection from you after explaining to you things once (being with the company about 6 weeks at that time). If you dare to ask second questions for further understandings, that would be discussed on your feedback as negative review (such as ""he isn't capable of understanding""). 

During my work I experienced seniors acting as managers, writing reviews which I couldn't do any more besides shaking my head about, such as ""he/ she didn't mark something in yellow"". Other seniors copying and pasting the same reviews into multiple feedbacks multiple times, regardless whether your knowledge and working hours for the company you were auditing was 50, 150 or 250 hours. Trying to  explain this to your reviewer (a manager), who is suppose to help you out and the only thing he says is “They are allowed to write whatever they want”, meanwhile me trying to explain that the knowledge and quality of someone’s work isn’t the same and rather improves, enhances and quickens if someone spends 50 hours on the project, or when someone has worked 150 hours, and again if someone has worked for 250 hours in the same project.

I experienced higher level employees acting as seniors, trying to pressure you, asking for things that really don't make sense at all, and ask you again to fix them the way you were thinking before, and at the end of engagement putting on your feedbacks that you are taking too much time to do your work. 

The CEO had inserted overtime to be approved by manager in 2016: With that in mind, I had directors and managers coming to me at 16:00 asking me for things that needed to be finished for the next day call with client at 9am, which leads to working some 3-5 hours over time. None of these hours were allowed to be charged. 
Other managers were only giving the time they had to be charged as overtime to certain seniors/friends only. 

At the very end, it comes down to sympathy and empathy towards to who you are working with. If you are lucky and you happen to work with someone you get along with, then you are sorted. Otherwise, it’s a lot of biting your teeth together and pray that the engagement is over sooner rather than later and you don’t have to work with this person again anymore. I experienced PwC as an injustice rather employer, where I saw people freaking out, crying, losing it (list can go on) in front you, witnessing discrimination towards your background and strictly showing within the team who their favorite is and who is somewhat worthless towards them. Would I ever do it again? Definitely no.","Mar 16, 2017 - Sr Auditor in Luxembourg",Moving forward with Sympathy only,"Looks good on your resume
Network opportunities
International environment","Former Employee, more than 3 years"
202,3.0,**,***,,****,**,***,O,O,X,"-very low salary
-extremely French environment
-long working hours","Feb 6, 2017 - Anonymous Employee in Luxembourg",Tax Advisor,"-many corporate events
-the building
-sport during lunch hours","Former Employee, more than 1 year"
203,4.0,***,*****,,****,*****,***,V,-,V,Salary is not the most attractive assets of the firm and high rythm of work. (specially in Audit),"Jan 31, 2017 - Junior Auditor in Luxembourg",Great Place to work,"Big firm with a worlwide network, great infrastructure, a lot of diversity.
Evolutions, quality of learning and nice benefits (cell phone, leasing car, health care...)","Current Employee, more than 1 year"
204,1.0,***,*,,*,**,*,-,X,X,"Promotion is based on obsequiousness, cheating, deception, falsehood and a lot of politics...
Skilled consultants (e.g. juniors, seniors) get nonsense reasons for not getting the well-deserved promotions.
PwC actually needs skilled people to remain on low positions just to keep low hourly rate for the firm's profits.
Very often, managers take the credit of theam members' good work instead of recognizing the merits of those who actually did the job and acclain themselves subject matter experts, when in fact they only scratch the surface of that specific matter.
Tully skilled people are not involved in projects from the very beginning, but rather when things start getting messy in the project and there is high risk that customers might be unsatisfied...","Dec 28, 2016 - Senior Advisor in Luxembourg",BIG Lies,"Populistic actions (e.g. parties, events, lunches, etc.) which some of the naive juniors take for granted... and get brain-washed.
This company is cashcow... it will undertake any business activity that brings money for the least effort and risk, and then, once it stops being profitable, it will shift right to the next profitable one.","Current Employee, more than 3 years"
205,4.0,**,****,,****,***,,V,V,V,Work life balance to improve,"Dec 21, 2016 - Financial Auditor in Luxembourg",A good working environment,A good working environment and culture,"Current Employee, more than 1 year"
206,4.0,,,,,,,V,V,V,"Pressure
Salaries lower than other firm in luxembourg","Nov 1, 2016 - Advisor in Luxembourg",Advisor,"Great atmosphere 
Young people working there","Current Employee, more than 1 year"
207,4.0,**,****,,*****,***,****,O,O,V,"- work life balance hard to manage
- long hours depending on deadlines","Sep 25, 2016 - Audit Senior Associate in Luxembourg",Good job to start a career in finance!,"- multinational environment
- people willing to help you learning
- career diversity and possibility to learn a lot about different industries",Current Employee
208,4.0,***,*****,,*****,***,****,V,O,V,"Salaries below market
Work / life balance is not the priority","Sep 4, 2016 - Economist in Luxembourg",Good and stimulating environment,"Good on the CV
Nice colleagues
Culture and values
Internal and international mobility",Current Employee
209,5.0,***,*****,,*****,***,***,V,O,V,work life balance and compensation compare to the market,"Aug 12, 2016 - Senior Advisor in Luxembourg",Senior Advisor Forensic Technology,"Career opportunities, growth, soft-skills improvment","Current Employee, more than 3 years"
210,4.0,****,****,,*****,***,****,V,-,V,"From now I haven't yet find any negative point in this company, but if I should pick one, maybe I will say that the salary for junior is quite low compared to banking.","Jul 25, 2016 - Junior Auditor in Luxembourg",Good company,"- Good team spirit
- Google like, company lifestyle
- Great career opportunities around the world
- One of the largest professional network in the world
- Regular promotion",Current Employee
211,2.0,*,***,,****,**,****,V,V,X,"If you need help from the IT department -> better help yourself 
crazy workload on high complex engagements 
many managers don't allow to charge overtime","Apr 12, 2016 - Senior Auditor in Luxembourg",Senior Auditor,"nice building&colleagues 
affordable flexi cars 
international atmosphere",Current Employee
212,3.0,**,****,,****,***,****,O,V,O,"Too much pressure in the employes, long working hours during the busy season, some people and colleagues are just sick.","Mar 2, 2016 - Anonymous Employee in Luxembourg",Good but there are better places to work,"Many trainings, young colleagues, nice office.",Current Employee
213,4.0,**,***,,*****,****,***,V,V,V,"- Working hours
- Turnover
- If you stay too much (above 5 years) you will have a card ""auditor / accounting"" sticked on your face","Feb 28, 2016 - Senior Financial Auditor in Luxembourg",Very good carreer start,"- Professional experience
- 2 500 people between 25 and 35 years old from everywhere
- Good salary",Current Employee
214,3.0,***,***,,****,****,***,-,-,V,"The nature of the work was quiet repetitive, which made the last week less interesting. I spend a lot of time working on excells and presentations.","Feb 24, 2016 - Risk Management Intern in Luxembourg",Internship pwc,"It was a god overview of all the different activities performed at Pwc.
I was given quiet a lot of responsibilities and was able to work with senior managers with a lot of knowledge, which was very enriching.","Current Intern, less than 1 year"
215,4.0,*,*****,,*****,***,****,V,V,V,A lot of administrative tasks and few added value to the job done by the bankers.,"Feb 23, 2016 - Audit Intern in Luxembourg",Audit Intern,Good opportunity to learn about banking industry and investment funds.,"Current Intern, less than 1 year"
216,4.0,**,***,,***,***,**,-,V,V,"There are some very brainwashed employees who have given their lives to the company for 15, 20, 30 years etc. Have the slightest chat or laugh and they will glare at you as if you are a traitor, making the office environment stale. The culture is to blame the junior employees and the partners are above the law. Once I told a partner about an important mistake he had made in a document, he replied to me that I should have spotted it earlier - i.e. partners never responsible if things go wrong. Also the salary is low for Luxembourg - I moved now to a more junior role that pays more.","Dec 22, 2015 - Audit in Luxembourg",Good place to work but don't stay for too long,"Great name for your CV. You get to work with lots of big-name clients. Great new building. Free coffee. Each day brings varied and interesting challenges. The new CEO John Parkhouse is a good guy who works very hard to make it a fun place to work, they are in good hands with him for the future.","Former Employee, more than 1 year"
217,5.0,****,*****,,*****,****,*****,V,V,V,"Long hours, often repetitive tasks","Dec 3, 2015 -  in Luxembourg",Audit Trainee,"Great career opportunities, lots of events, workshops and learning opportunities.",Former Employee
218,4.0,***,***,,*****,***,***,V,-,V,"Always more than 40 hours / week, work/life balance, parking difficulties, blame junior staff, company policies. Low salary in terms of work load performed in comparison to other opportunities in the industry. High employee turnover.","Nov 27, 2015 - Advisory in Luxembourg",Advisory department with more than 1 year in PwC.,"International environment, steep learning curve, responsibilities, excellent exit possibilities. Good company to start your career but might be hard to adapt for someone that has experience outside a Big 4. Young people - pros and cons.","Current Employee, more than 1 year"
