,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
117,2.0,**,**,,***,**,**,-,-,X,"Low compensation, very political, no possibility to choose missions which often consist in repetitive tasks","Mar 16, 2019 - Advisor in Luxembourg",For recent graduates or as a temporary job,"Good opportunity to learn for recent graduates, numerous exit opportunities, nice facilities","Former Employee, more than 1 year"
118,5.0,****,*****,,*****,***,*****,V,-,V,"Competitive, some pressure, extra time","Feb 17, 2019 - Tax Advisor in Luxembourg",Great ambiance to work,"Multicultural, challenging, always evolving and great expertise","Current Employee, less than 1 year"
119,3.0,***,****,,****,**,***,-,O,V,"Opaqueness in bonus, salary not representative of the workload","Feb 6, 2019 - Anonymous Employee in Luxembourg",Senior Consultant Review,"Good facilities, quick to gain responsibilities","Current Employee, more than 1 year"
120,5.0,****,*****,,*****,**,****,V,-,V,The audit industry is growing slowly with a lot of regulatory constraints,"Aug 18, 2018 - Internship in Luxembourg",It is a company with a lot of projects and opportunities,"Diversity in projects and people, great experience to learn a lot","Former Intern, less than 1 year"
121,3.0,**,***,,***,***,**,O,O,O,"lack of vision of management, willingness to make money on existing services","Aug 8, 2018 - Senior Advisor in Luxembourg",KPMG Luxembourg review,"lots of corporate education, development, all devices provided","Current Employee, more than 3 years"
122,4.0,*****,****,,*****,****,***,V,-,V,can become a bit boring after a while,"Jul 13, 2018 - Audit in Luxembourg",Audit intern,"Very good on the CV, you learn a lot in accounting and in excel","Former Intern, less than 1 year"
123,4.0,,,,,,,O,O,O,- You don't choose what you work on,"May 17, 2018 - Adviser in Luxembourg",KPMG Luxembourg,- Variety of mission you may work on,"Current Employee, more than 1 year"
124,4.0,**,****,,****,***,***,V,-,V,"The fact that there are so many opportunities for the professional development, at the same time it requires a lot of sacrifice of the personal time.","May 13, 2018 - Senior Auditor in Luxembourg",Challenging job with great learning opportunities.,"Great learning opportunities, professional development opportunities, good compensation package, challenging job tasks, dynamic and young teams, constant improvement of the work methodology.","Current Employee, more than 3 years"
125,1.0,*,*,,**,*,*,V,-,X,"Horrible toxic culture fostered by toxic people. Arrogance and petulance are the law there. A culture of extremely long working hours completely out the legality. HR just close their eyes to the serious problems in some teams. As one manager put it once: ""we are a huge red flag for HR and they don't even want to know what's going on here"".  Completely inverted pyramidal structure: for every junior you have 3 or 4 managers. Some managers on the team have more power than others and their decisions carry more weight which leads to an environment of management by terror and continuous brown nosing to satisfy their whimsical egos. Work is not valued: juniors do the bulk, managers get the bonus. Forget about claiming your overtime: having it recognized depends on how big the manager wants his bonus. Lower overtime on the worksheet=lower cost = appereance of efficient management= better bonus. Partners are clueless, they say one thing, managers do the opposite and as they are the ones closely monitoring the teams, they are effectively imposing their will over partners' directions. Partners are almost never at the office, only come to read the report before sending it. People are fired for personal reasons and HR doesn't step up since the are terrified to open the sewer cover. Sect mentality, your whole life is expected to gravitate around the office. Not spending time out of the office with your work colleagues can be seen as an offense in some teams. Firm's management tries to compensate the horrible office culture and low morale and very lo compensation with imposted social events. Here monkeys, have some peanuts and work harder.
Trainings are absolutely useless and perfomance evaluations are rigged. No matter what you do, you can get fired for silly reasons.","Oct 29, 2017 - Consultant in Luxembourg",Avoid them. There are better places to work,Big name on your CV. You'll learn some stuff and will open you good professional exits.,"Former Employee, more than 1 year"
126,4.0,****,****,,****,****,****,O,O,O,For international employees who are not fluent in French or German it can be that they are shut down from good projects and clients because of that.,"Oct 12, 2017 - Anonymous Employee in Luxembourg",Great working environment,"Very good working environment.
Good organisational structure.
Flexible working hours.
Good training.","Current Employee, less than 1 year"
127,3.0,****,***,,***,****,**,O,O,O,"- Not always easy to progress
- Too much politics 
- Slow to take decision","Sep 2, 2017 - Software Engineer in Luxembourg",Good for beginner,"- Variety of projects
- You meet a lot of people","Current Employee, more than 3 years"
128,4.0,***,****,,****,****,**,-,-,V,"Luxembourg itself is a little boring, not very big, most employees start with the clear view to transfer elsewhere ASAP so high turnover rate  is normal.","Nov 28, 2016 - Trainee Auditor in Luxembourg",Trainee Auditor,"Great pace to work, very dynamic with lots of opportunities to learn and get involved in new things. Very diverse and opportunity to meet and work with people from all over the world.",Former Employee
129,3.0,**,****,,****,***,**,V,-,X,"Low range pay
high pace work
Stressfull
Large company = alot of personalities to handel.","Oct 21, 2016 - Secretary in Luxembourg",Best Big Four,"Yearly Trips with Deparment
Lunch vouchers
Car leasing if interested 
Almost monthly events dinners","Current Employee, more than 1 year"
130,5.0,***,****,,*****,**,***,V,-,V,"Not the most exciting projects, it is not mckinsey after all. Very low salary compared to banking sector. Reverse pyramid structure: lots of managers and only a few juniors.","Oct 18, 2016 - Analyst I Advisory in Luxembourg",Great start to one's professional career,"Hours were ok, great people, lots of after work activities. Good prospects for exit opps. Diverse projects, adequate training, good learning opportunities","Former Employee, more than 1 year"
131,4.0,,,,,,,O,O,O,work remains similar due to nature of auditing. Busy season can be quite challenging and the cool down in the summer is not as great as they tell you,"Jul 1, 2016 - Anonymous Intern in Luxembourg",Audit Intern,International and friendly work environment with colleagues coming from across the globe,"Former Intern, less than 1 year"
132,5.0,****,*****,,*****,****,****,-,V,V,Can take no negatives away from the work experience,"Mar 27, 2016 - Audit Trainee in Luxembourg",Trainee,"A great social place to work a lot of social events and parties. Great experience for trainees still in college, a company that works very hard but also rewards its employees with trips and events.",Former Employee
133,2.0,*,**,,***,***,*,-,-,X,"If you're not perfect in French you're career will slow down latest after reaching Manager-Level - the number of non-French speakers at the top (Director/Partner) is very limited and depending on the business line;
Internal Trainings are often done by other colleagues which are not always have proper knowledge of the topic or on how to give trainings;
Performance Management process is not followed in reality and results are sometimes falsified on higher level without further explanation - contacting HR in this matter is not very helpful;
Due to the huge and still raising sales-pressure in all business lines, decisions and promotions are more and more made only for the personal benefit of the partnership without recognizing the work of all the ones that still support the base business;
The working conditions (""package"") are getting worst from year to year: no separate office - no fixed workspace - physical documents and office material are not in easy reach - no car parking - more and more overtime which is not compensated;","Dec 11, 2015 - Audit Senior Manager in Luxembourg",Audit Senior Manager,"Clear career-path defined;
Global Opportunities program for the transfer to other KPMG locations;
Events (for clients and sales-oriented employees) organized throughout the year;
Private Mobile phone use;
Lunch voucher;
External Trainings;","Current Employee, more than 10 years"
134,1.0,*,*,,****,*,*,X,-,X,"- poor salary (compared to what other big4 companies are offering)
- poor office culture
- no knowledge-sharing
- poor trainings
- poor management
- inefficiencies","Nov 28, 2015 - Audit Senior Associate in Luxembourg",Bad,"- big4
- pretty good internal transfers opportunities (to other KPMG's offices)
- international ppl",Former Employee
135,4.0,***,*****,,*****,****,***,O,O,V,"salary is lower than average payment in the country, long working hours during the busy season,","Jul 13, 2015 - Senior in Luxembourg",Senior Auditor,"good working atmosphere, Lot's of activities besides the work, good opportunities to develop, lot's of responsibilities","Current Employee, more than 3 years"
136,1.0,**,*,,***,*,*,-,X,X,Management incapable. Management by terror,"Apr 1, 2014 - Consultant in Luxembourg",Bad Management,"Big name, but no big brains.","Current Employee, less than 1 year"
137,3.0,****,***,,***,****,****,V,-,V,Environment sometimes not competitive enough,"Mar 22, 2013 - Trainee in Luxembourg",Trainee at KPMG,"Training, team, compensation, benefits, work/life balance","Former Intern, less than 1 year"
138,4.0,,,,,,,O,-,V,"Like most big 4 firms, over-time is part of the culture. There's legal shift currently in Luxembourg starting to force companies to pay oveertime, some senior management at KPMG are resisting this for now, but this will change in the coming year or two.","Sep 30, 2010 - Senior Consultant in Luxembourg","Nice place, great people","Nice multinational environment, friendly people, plenty of support for training. Opoortunity for promotion once a year if you perform well, and good performances rewarded with healthy bonuses (usually at least a month's salary from senior level and upwards). Opportunities also exit for international secondments.",Current Employee
