,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
124,5.0,***,*****,*****,*****,****,*****,V,-,V,"As I was working on audit engagements, busy season hits hard every year - however this is as it is expected in this line of work and there are also possibilities to take on less clients if desired. Overall, the experience that someone makes depends a lot on the team and leadership of the team you are working in - for Risk Advisory team I cannot tell many other cons.","Jan 24, 2021 - Manager, Risk Advisory in Luxembourg",Amazing experience in Risk Advisory,"I started at Deloitte Luxembourg as an analyst and was promoted until manager within 5 years. Overall, I had a great time here - I made the experience, that management cares about staff, you are asked for your preferences and you are motivated to develop yourself and grow. I could make experiences working on different types of clients - from small engagements serving companies consisting of 2 employees, to big group audits in different industries with financial services being the main industry. Also I had the chance to work on different types of engagements - audit, regulatory, consulting and travel to other countries. 
In Risk Advisory a big focus is made on educating staff, there are several trainings offered per year and also I could gain several certifications. 
For me, this was a very good team to start my career. I was also quite happy with how management was dealing with the Covid crisis, we were sent to home office early on, and I could feel that management is caring about their people - even if in the beginning there was a lot of uncertainty.","Former Employee, more than 5 years"
125,5.0,**,****,*****,*****,****,****,V,-,V,"- Poor work/life balance
- Organization can be difficult to navigate at the beginning
- Administrative burdens that could be improved (e.g Staffing plan, expenses, benefits subscription, cars contract,..)","Jan 22, 2021 - Manager in Luxembourg",Great company to work for,"- Career Accelerator due to fast increasing responsibilities (management, recruitment, business dev, marketing,..)
- Work and learn with great professionals
- Access to a large set of trainings and certifications
- Competitive package","Current Employee, more than 3 years"
126,5.0,*****,****,****,*****,*****,****,V,V,V,Linear structure. Not agile or innovative enough.,"Jan 18, 2021 - Director in Luxembourg",Great place to build a career,"Outstanding learning environment. Great people, great clients.",Current Employee
127,4.0,****,***,*****,***,**,***,-,-,V,"low salary, everything depends on the team","Jan 17, 2021 - Senior Officer in Luxembourg",it depends on the team you´re working with,"flexible hrs, homeoffice, indoor canteen","Current Employee, more than 3 years"
128,3.0,*,*,**,***,****,*,O,O,X,A lot of work. Hard to go grow within the company.,"Jan 16, 2021 - Financial Risk Analyst in Luxembourg",A lot of work. Not very sophisticated work,The salary and the benefits.,"Former Employee, less than 1 year"
129,4.0,****,****,****,****,****,****,O,O,O,Long hours and not enough feedbacks,"Dec 28, 2020 - Junior Auditor in Luxembourg",Good company in general would recommend,Great deal of learning if you are in the right teams,"Current Employee, more than 1 year"
130,4.0,,,,,,,O,O,O,"Salary, work load, no parking","Dec 19, 2020 - Senior Officer in Luxembourg",Good,"Nice office, tasty cantine, near mall",Current Employee
131,1.0,***,*,*,***,***,*,O,O,X,"I joined the company in late February, just before the lockdown and in the peak of the season. Unfortunatelly, I worked within a team which was awful and not helpful at all. Trainees were the best part, seniors useless and managers just a complete disaster. None of them was willing to help, some of them were even rude to me. After changing the team, things got better. However, it was too late and I left the company.","Dec 18, 2020 - Junior Auditor in Luxembourg",Terrible experience,Some teams are nice. Salaries are acceptable.,"Former Employee, less than 1 year"
132,4.0,,,,,,,O,O,O,"Many working hours, specially in the busy season","Dec 15, 2020 - Auditeur Financier Senior in Luxembourg",Ok,"Good pay, bonus, and overtime paid",Current Employee
133,4.0,*****,****,****,***,****,****,-,-,V,Communication should be considered to improve,"Dec 11, 2020 - Administrative Assistant in Luxembourg",Good experience,Nice team and package in general,"Former Employee, less than 1 year"
134,5.0,,,,,,,O,O,O,the need for overtime approval,"Dec 2, 2020 - Anonymous Employee in Luxembourg",",",good work environment and competitive wages,Current Employee
135,5.0,*****,****,*****,*****,*****,*****,V,V,V,Amounts of administrative work to be done,"Nov 17, 2020 - Senior Tax Consultant in Luxembourg",Very good employer for early stages of your career,"Dynamic teams, fast learning path, social skills",Current Employee
136,3.0,,,,,,,O,O,O,"tough work/life balance, lower than market salary","Nov 15, 2020 - Audit Manager in Luxembourg",no,"good for start career, flexible",Former Employee
137,3.0,****,****,*****,*****,***,***,-,-,X,"Feels like being in a ford factory, audit is an uninteresting job in my opinion","Oct 29, 2020 - Audit Trainee in Luxembourg",Uninteresting work in an interesting company,"Competitive hiring package, flexible hours, cultural diversity, working in different teams","Former Intern, less than 1 year"
138,5.0,,,,,,,O,O,O,"1. Long hours sometimes
2. Not the highest salaries in luxmebourg","Oct 23, 2020 - Consultant in Luxembourg",Work Hard but Learn a Lot,"1. Learning Curve
2. Diversity of Projects and industries",Current Employee
139,5.0,****,****,,*****,*****,****,-,O,V,this field is not applicable,"Oct 20, 2020 - Trainee Auditor in Luxembourg",Traineeship,"Good salary, good work environment","Former Intern, less than 1 year"
140,4.0,***,***,****,****,***,****,V,-,X,"- low salary
- low exposure
- bad work life balance","Oct 19, 2020 - Internship in Luxembourg",Pretty good,"- respected company
- good option to start a career",Current Intern
141,5.0,,,,,,,O,O,O,Work under pressure and overtime,"Oct 13, 2020 - Senior Auditor in Luxembourg",Good environment,Flexibility in everything you can imagine and good salaries for audit workers,Current Employee
142,4.0,***,****,****,*****,***,****,V,-,V,The pay is much lower than what you can make client side and with much less stress.,"Oct 12, 2020 - Consultant in Luxembourg",Deloitte Consulting,Challenging work with potentially interesting projects. Present good learning opportunities.,"Current Employee, more than 1 year"
143,2.0,**,**,****,****,**,**,-,-,X,Work-life balance / Working hours / Pressure / Respect,"Oct 12, 2020 - Consultant in Luxembourg",Deloitte,Education / Formation / Diversity / Direct contact with Clients,"Current Employee, more than 1 year"
144,5.0,***,*****,*****,*****,***,****,O,O,O,"- Long working hours
- Complex work
- Demanding in all aspects","Oct 9, 2020 - Consultant in Luxembourg",Great place to work,"- Limitless possibilities
- Great culture
- Opportunity to learn and grow while adding value","Current Employee, more than 1 year"
145,4.0,,,,,,,O,O,O,"Communication, trainees, quality of service","Oct 7, 2020 - Consultant in Esch-sur-Alzette",Consultant,"Meal tickets, car leasing and work from home scheme",Former Employee
146,3.0,*,***,***,*****,***,**,X,V,V,"Low starting salary
Formatting style ""fit in the box""","Oct 7, 2020 - Analyst in Luxembourg",Learning experience,"Soft skills learning
View of a wide range of clients","Former Employee, more than 1 year"
147,4.0,***,****,****,*****,*****,***,V,-,V,The cultural system must adapt to their people as it is crushing people for no reasons,"Sep 30, 2020 - Senior Human Resources Business Partner in Luxembourg",Great Company,"Innovative, creative, driving change, on top of new ways of working, challenging the statu quo, lots of care on their people","Former Employee, more than 3 years"
148,4.0,***,*****,*****,*****,****,***,O,O,O,"Hours can be long 
Ambiance will depends on the team and Director","Sep 28, 2020 - Consultant in Luxembourg",Good place to learn,"Ability to work with big clients 
Opportunity to work abroad 
Good package","Current Employee, more than 1 year"
149,2.0,*,***,****,***,***,**,-,-,X,"Rigid processes, inefficient communication between departments.","Sep 25, 2020 - Project Management Assistant in Luxembourg",You're definitely just a number,Great cantine and good team feeling.,"Former Employee, less than 1 year"
150,5.0,,,,,,,O,O,O,Bad work life balance due to lot of work,"Sep 20, 2020 - Audit in Luxembourg",Bon,Good package and work environment,Former Employee
151,4.0,*****,****,****,****,****,*****,V,O,V,Sometimes confronted with high volumes of repetitive work,"Sep 14, 2020 - Senior Risk Reporting Analyst in Luxembourg",Good environment to develop skills,Possibility to progress and work across teams,"Former Employee, more than 3 years"
152,3.0,,,,,,,O,O,O,"Work-life balance, office politics, biased performance reviews","Sep 7, 2020 - Manager in Luxembourg",Good learning opportunities,"Knowledge management systems, entrepreneurial attitude, meritocracy",Former Employee
153,1.0,***,*,,**,*,**,-,O,X,"- Very Bad middle management with poor and subjective feedback culture, upward feedback is just an illusion
- Very low starting pay (near Luxembourg’s minimum wage)
- Confidentiality breaches within teams 
- Extremely bad coaching where coaches don’t even pretend to care about their coachees’interest 
- Juniors are clearly taken for granted 
- Inexistent investment in people’s potential 
- Office politics
- Clearly uses COVID 19 to justify budget cuts planned way before the crisis 
- Overtime almost impossible to charge. Discrepancies on this matter are extreme from one team to another and thus unfair for those work 12hrs and have to input 8 in the timesheet.

Overall Deloitte Luxembourg has so many flaws it’d be hard to list them all exhaustively.","Sep 7, 2020 - Analyst in Luxembourg",A very bad company to thrive and develop oneself,Get to put a Big 4 name of the resume,"Former Employee, more than 1 year"
154,4.0,***,****,,****,****,****,V,V,V,"during busy season it's hard, but it's part of the job","Sep 4, 2020 - Audit Trainee in Luxembourg",Nice people in a good company,"Benefits such as Iphone, Laptop, free gym sessions and so on","Former Intern, less than 1 year"
155,4.0,***,****,,*****,**,****,-,-,X,Work is too specialized and repetitive,"Aug 17, 2020 - Junior Auditor in Luxembourg",Nice experience,Training and great teams + management,"Current Employee, more than 1 year"
156,2.0,***,*,,**,**,*,X,O,X,Very bad culture with poisonous management,"Aug 13, 2020 - Senior Manager Data Science in Luxembourg",All going downhill,Full service offering on consulting side,"Current Employee, more than 3 years"
157,4.0,**,****,,****,**,***,V,-,V,Bad work life balance and low salary for a Luxembourg based company,"Aug 12, 2020 - Consultant in Luxembourg",Good company for learning,good learning curve and nice atmosphere,"Current Employee, more than 3 years"
158,2.0,***,***,,***,**,*,V,-,X,"-absence of any form of coaching
-when not chargeable on a project, so I had basically nothing to do, I was not allowed to enroll in training. The motivation? I was told ""what do you need it for?!""
-lack of diversity (depending on the team)","Aug 8, 2020 - Analyst in Luxembourg",Complete lack of communication,"You work for a Big4, whatever that means",Former Employee
159,3.0,,,,,,,O,O,O,"Below the market salary, not all overtime can be charged, no work life balance","Jul 31, 2020 - Senior Consultant in Luxembourg",It's alright,"Flexibility, paid certificate training, good on cv for future opps",Current Employee
160,5.0,****,**,,*****,*****,***,V,V,X,Feedback culture; company culture can be hard to click with,"Jul 27, 2020 - Analyst in Luxembourg",Good Company,Great benefits; good learning opportunity,Current Employee
161,5.0,****,*****,,*****,*****,****,V,-,V,Few inconvenients at Deloitte Luxembourg,"Jul 10, 2020 - HR Officer in Luxembourg",Super,Great Advantages at Deloitte Luxembourg,Current Employee
162,3.0,**,***,,****,**,**,O,O,O,"Poor top management
French culture heavily dominant","Jul 3, 2020 - Consultant in Luxembourg",Deloitte Luxembourg,Variety and lots of experience,"Current Employee, more than 3 years"
163,4.0,****,****,,****,***,****,V,V,V,"Salary, working hour, parking spots","Jun 10, 2020 - Analyst in Luxembourg",Deloitte analyst,"Team, growing opportunity, networking, working environment,","Current Employee, more than 1 year"
164,4.0,,,,,,,O,O,O,"Bad work-life balance, either high stress days or nothing to do","Jun 5, 2020 - Data Analyst in Luxembourg",Dynamic environment,Highly dynamic environment with the possibility to see multiple projects and areas,Current Employee
165,4.0,,,,,,,O,O,O,"Specialization is not very easy, very general","May 18, 2020 - Manager in Luxembourg",Good organization overall,"Steep learning curve, international mindset and great community overall","Former Employee, more than 3 years"
166,4.0,,,,,,,O,O,O,"1. Office politics
2. Lack of courageous Leaders
3. Risk averse culture
4. Lack of Belonging","May 5, 2020 - Senior Project Manager in Luxembourg",Good Place to Work,"1. Competitive wages
2. Benefits
3. Holidays
4. Flex work
5. Career progression",Current Employee
167,5.0,,,,,,,O,O,O,Balance work life personal life,"May 1, 2020 - Auditor in Luxembourg",Ok,Learning fast every working day,Current Employee
168,2.0,***,*,,****,***,*,X,O,X,"Awful treatment from superiors to lower positions: French seniors/managers will treat you bad and offend you if they don't like you as a person (even if you studied in a tough and good university). ZERO human interaction and no single word about you as a person, besides your job.","Apr 30, 2020 - Junior Auditor in Luxembourg",A place where robots or people with no emotions can work,Learn to have a method and planning; good relationships among peers; corporate events,"Former Employee, less than 1 year"
169,5.0,*****,*****,,****,****,*****,V,V,V,Not anything in particular to add,"Apr 26, 2020 - Manager in Luxembourg",Best employee policy,Good work life balance,"Current Employee, less than 1 year"
170,5.0,***,*****,,*****,***,*****,V,O,V,"you are going to be push out of your confort zone, so it's vital to have a ""ready to do and learn""  mindset","Apr 25, 2020 - Manager in Luxembourg",benefits / disadvantages,"boost your learning curve in working in multicuralism and dynamic company,","Current Employee, more than 1 year"
171,3.0,***,*****,,****,****,****,O,O,O,Overtime may not be paid depending on the manager you are working with,"Apr 18, 2020 - Junior Auditor in Luxembourg","Great Experience, but would definitely not recommend for the long-term","Lots to learn
Very diverse and international teams","Former Employee, less than 1 year"
172,5.0,**,****,,*****,**,****,O,O,O,"workload, pressure, competition, low salary","Mar 11, 2020 - Trainee in Luxembourg",Dynamic work environment,"dynamic, instructive, diversified, international, influential",Current Intern
173,4.0,****,*****,,****,****,***,O,O,O,"yearly Evaluation process to improve, too basic","Feb 18, 2020 - Audit Manager in Luxembourg",Good benefits and a lot of flexibility,"Very flexible (can work between 6am and 10 pm, homeworking, etc)

A lot of effort to improve work/life balance","Current Employee, more than 5 years"
174,1.0,**,**,,*,*****,*,X,O,X,Very bad salary...racism is most definitly apparent and sexism against women who are working with young children.  Human Resources are a disaster here. They refuse to answer emails and communication is poor.,"Jan 9, 2020 - Officer in Luxembourg",Terrible experience,There is no good reason to work here.,"Former Employee, more than 1 year"
175,4.0,****,**,,***,***,***,-,-,V,Manager and above and below manager are two separate worlds,"Jan 2, 2020 - Senior Officer in Luxembourg",A big company,Very on point on-boarding process.,"Current Employee, more than 1 year"
176,2.0,*,**,,*****,**,**,O,O,O,"long hours  poorly compensated
poor top management 
half of staff does not perform and therefore others need to do their job","Jan 2, 2020 - Audit Senior in Luxembourg","Long hours, poor top management","International environment
nothing else to mention","Current Employee, more than 3 years"
177,4.0,**,*****,,****,****,****,O,O,V,None to be disclosed so far,"Dec 12, 2019 - Auditeur in Luxembourg",Very good experience,Quite good in my opinion,"Former Employee, more than 1 year"
178,3.0,*,*,,****,***,***,-,-,V,"company values and ways of working not fit to millennial culture, very long working hours, lack of work-life balance","Nov 28, 2019 - Consultant in Luxembourg",-,steep learning curve and exposure to several different types of projects,"Current Employee, more than 3 years"
179,4.0,****,*****,,****,*****,****,V,V,V,"Long hours, you will often change departments","Oct 7, 2019 - Advisory in Luxembourg",Good work life balance,"Great colleagues, always interesting people to talk with and very collaborative teams","Former Intern, less than 1 year"
180,3.0,,,,,,,O,O,O,"not place for growth, not balance work life","Aug 13, 2019 - Anonymous Employee in Luxembourg",intern,"nice cases, friendly people, trainings","Former Employee, less than 1 year"
181,5.0,*****,*****,,*****,*****,*****,V,V,V,Might be a bit stressful,"Jul 22, 2019 - Tax Trainee in Luxembourg",Tax trainee with really good,Atmosphère is incredibly amazing and warm,"Current Employee, more than 1 year"
182,4.0,**,*****,,*****,***,****,V,V,V,"- Long working hours;
- Stress and tight deadlines;
- Salaries are below the market","Jun 30, 2019 - Audit Manager in Luxembourg",Great learning experience,"- Company is in the business of providing advice and solutions, hence they invest a lot in your training and development;
- Lots of challenging projects, on the job learning and unique opportunity to get to know clients - big companies - from inside;
- Fast-paced, well-structured internally;
- Lots of ambitious and smart people of similar backgrounds - you’ll definitely build professional and personal friendships for life.","Former Employee, more than 3 years"
183,1.0,*,*,,**,***,*,O,O,X,"Your whole career/ future there depends on politics and nationality. Obvious discrimination against internationals. Your qualifications or CV don’t matter as long as the right people support or “like” you (even at a personal level...). Incompetent managers keep being promoted or hired. No appreciation of the work you do, no meritocracy for bonuses/ promotions. Bad behaviors and negative environment in general.","Jun 22, 2019 - Senior Advisor in Luxembourg","If you are not a francophone, don’t even bother","Opportunity to learn, only  if you are supported.","Current Employee, more than 3 years"
184,1.0,*,*,,*,***,*,-,O,X,"Everything that you can imagine: bad management, no handover or real training (besides the ones mandatory by law and which are not job-related in most cases), favoritism, xenophoby, hire and fire practices, no sense of team within the team — the worst human and professional experience I have ever had.","Jun 17, 2019 - Anonymous Employee in Luxembourg",The worst experience of my 18+ years of work experience,The salary and benefits for experienced professionals are not bad.,Former Employee
185,5.0,,,,,,,O,O,O,Job can get quite repetitive,"Jun 11, 2019 - Audit Trainee in Luxembourg",Wonderful work environment,I worked in Deloitte Luxembourg as an Audit Trainee for 3 months. Wonderful working environment and good salary,"Former Intern, less than 1 year"
186,4.0,***,***,,*****,**,***,O,O,O,"Sometimes hard to have a work-life balance
Luxembourg city can get boring","Jun 4, 2019 - Analyst in Luxembourg",Deloitte Luxembourg,"Global company with network of experts
Nice colleagues
Fewer working hours than other Deloitte offices and higher salaries (Luxembourg office)","Current Employee, more than 1 year"
187,4.0,***,***,,****,***,**,-,-,V,"Working hours, management style, lack of communication within the team, partner pression","May 27, 2019 - Analyst in Luxembourg",Challenging,"Projects, travelling options and training quality",Current Employee
188,3.0,*,***,,***,***,**,-,-,V,"During the peak seasons, people can finish their works very late depends on their industries","May 12, 2019 - Internship in Luxembourg",Good beginning for profession,"Understanding the audit procedures, getting feedback from managers","Former Employee, less than 1 year"
189,5.0,****,*****,,*****,***,*****,V,V,V,Salary range are above the other big four but they are still very low,"May 10, 2019 - Senior Audit in Luxembourg",Challenging experience with nice environment,There is amazing intelligent people and strong interaction with the client something I feel is very important to early start of your career.,"Former Employee, more than 3 years"
190,4.0,**,****,,****,****,****,V,-,V,Stress & poor work-life balance,"Apr 15, 2019 - Audit Manager in Luxembourg",Good for professional growth but stressful,One of the best places to learn and grow professionally,"Current Employee, more than 5 years"
191,5.0,**,***,,****,***,****,V,O,V,Flexibility needs to be enhanced in terms of internal movement.,"Feb 14, 2019 - Senior Consultant in Luxembourg",Dynamic environment with large scale projects,Great company with an opportunity to participate in several projects in fund industry. Diversity has been improved in the last 2 years. Dynamic environment with knowledgeable people and very good career / promotion opportunities.,"Current Employee, more than 3 years"
192,4.0,**,****,,*****,****,****,-,O,V,"Hours can be long year round depending on projects. Slight disconnect from partners, but not each one.","Dec 20, 2018 - Audit > in Luxembourg",Audit Senior,High profile clients. Industry trainings. Access to worldwide deloitte network and global mobility options,"Current Employee, more than 3 years"
193,3.0,*,**,,****,***,***,V,X,V,"No social life, overtime, low salary","Nov 27, 2018 - Senior Financial Auditor in Luxembourg","Lot of work, normal salary","Team building, net working, accountant","Current Employee, more than 3 years"
194,3.0,**,**,,****,****,**,-,X,V,Depend of the team which you will join and person who will train you.,"Nov 18, 2018 - Personal Assistant in Luxembourg",personal assistant,"tasks diversity
lot of working tools","Former Employee, less than 1 year"
195,4.0,***,****,,****,****,****,O,O,O,Long and unpredictable hours which is to be expected.,"Oct 31, 2018 - Internship in Luxembourg",Consulting Intern,"Interesting work, young team, great work environment. Steep learning curve.","Current Employee, less than 1 year"
196,3.0,*,***,,*****,***,****,V,V,V,"Lot of work, lack of support from manager sometimes.","Oct 3, 2018 - Senior Auditor in Luxembourg",Nice opportunity to learn,"This is a good opportunity to learn about accouting standards,  IFRS included. They trust their employees to deliver good quality work.","Current Employee, more than 1 year"
197,5.0,****,*****,,****,****,*****,V,-,V,"-Unpaid overtime for interns... especially when working on client projects. ""Client first"" they say
-Company canteen is VERY expensive
-Tendency to recruit intern over the head and then not be able to keep them busy","Oct 1, 2018 - Intern in Luxembourg","Very good experience, great responsabilities","-I got great responsibilities during my time at Deloitte. 
-I got the opportunity to work on clients project and was sent on-site for 3 month
-Young culture, great vibes, good corporate event, huge Christmas party (although I can't remember much ;) )
-Decent salary
-Good leadership","Current Intern, less than 1 year"
198,5.0,*****,*****,,*****,*****,*****,V,V,V,No real cons that can be mentioned.,"Sep 12, 2018 - Expert in Luxembourg",Excellent,Good salary. Friendly and social environment.,"Current Employee, more than 5 years"
199,4.0,***,***,,****,***,***,V,-,V,"Work life balance not great
It could be stressful at times 
Short deadlines","Aug 31, 2018 - Tax Manager in Luxembourg",A good place for learning and starting your career,"Good learning environment 
Good opportunity to develop a lot of skills","Current Employee, more than 3 years"
200,3.0,*,**,,****,***,*,V,O,V,"- long working hours
- there are certain people in higher hierarchy who try to put you down
- big workload","Aug 28, 2018 - Assistant in Luxembourg",Worth an experience,"- having the opportunity to meet people from all over the world
- Events
- Training possibilities","Current Employee, more than 5 years"
201,3.0,,,,,,,O,O,O,You can be stuck with one type of projects,"Aug 14, 2018 - Senior Manager in Luxembourg",Good but lots of politics in promotions,"Nice people, can grow fast","Current Employee, more than 5 years"
202,5.0,****,*****,,*****,***,****,V,-,V,Salary at the beginning of your career is weak compared to the minimum wage but is competitive with other Big 4.,"Aug 12, 2018 - Auditeur Financier - Junior in Luxembourg",Opportunities & Growth for your career,"Give opportunities to learn, train and evolve.
Ability to manage people
Financial & Auditing skills will be improved strongly","Current Employee, more than 1 year"
203,4.0,**,*****,,*****,****,****,O,O,V,"-Workload
-Office hours
-Salary (based on hours worked)","Aug 8, 2018 - Analyst in Luxembourg",Work hard play hard,"-Learning curve
-Salary
-Young and motivated people","Current Employee, less than 1 year"
204,4.0,***,**,,****,***,***,V,-,V,Difficult to try different projects,"Jul 23, 2018 - Analyst in Luxembourg",Overall positive,Lots of good experience and projects.,"Current Employee, more than 1 year"
205,4.0,***,****,,****,***,***,V,V,V,"Financial benefits , HR management","Jul 3, 2018 - Audit Manager in Luxembourg",Deloitte,"Great People, Great Learning and Opportunities","Current Employee, more than 5 years"
206,3.0,*,***,,***,***,***,-,-,X,"- your work experience will be based on your luck on who you work under 
(There are some unreasonable managers but also some very good ones)
- the office is still very French
- overtime sometimes difficult to get approved
- office politics","Jun 13, 2018 - Audit Senior in Luxembourg",Audit senior,"- Cultural diversity - lots of people from all around the world
- Assist with work visa applications for non EU citizens
- Big 4","Current Employee, more than 1 year"
207,2.0,*,***,,****,***,*,X,V,X,No senior managers integration at all,"Jun 3, 2018 - Associate Director in Luxembourg",Director,"International Notoriety
Good level and numerous Trainings","Former Employee, more than 3 years"
208,2.0,**,**,,**,****,*,-,-,X,As mentioned above they hire too many young people even for management and they do not know how to treat with people properly.,"May 29, 2018 - Internship in Luxembourg",They forget human factor at work,"Salary, Brand, Further career opportunities, Good for CV, Big 4 image","Former Employee, less than 1 year"
209,2.0,,,,,,,O,O,O,"no work life balance, tight deadline","Apr 3, 2018 - Manager in Luxembourg",unprofessional,"experience, quality, marketability, big 4",Former Employee
210,4.0,***,****,,****,***,***,O,O,O,"Not a lot, maybe too much oriented management, as experienced technician are more and more forced to become manager.","Mar 26, 2018 - Consultant in Luxembourg",Good Experience,Nice possibilities and learning curve,"Current Employee, more than 3 years"
211,3.0,***,**,,****,***,*,V,V,V,"Annoying work
Mean managers/mid level management","Mar 19, 2018 - Senior Auditor in Luxembourg",Senior auditor,"Relatively good salary
Rather smooth promotion path","Current Employee, more than 3 years"
212,4.0,****,**,,*****,*****,***,V,V,V,It is mostly a French speaking environment.,"Feb 24, 2018 - Internal Auditor in Luxembourg",Internal Audit in Luxembourg,Strong point in CV and lot of job offers after.,"Former Employee, more than 1 year"
213,5.0,***,*****,,*****,****,*****,V,O,V,Limited staff leading to temporarily unwished jobs,"Nov 15, 2017 - Senior Manager in Luxembourg",Almost perfect,"Flat hierarchy, trust, entrepreneurship, innovative, disruptive, open minded and very good internal network opening plenty of opportunities","Current Employee, more than 1 year"
214,5.0,*****,*****,,*****,****,*****,V,-,V,Maybe a need of a starting training to address the main challenges of the business line from the beginning,"Nov 15, 2017 - Intern in Luxembourg",Deloitte Luxembourg- best experience,"Incredible internship within Deloitte Luxembourg for their team spirit and for the involvement of the interns on the different files.
Several trainings

I really recommend this company.",Former Employee
215,4.0,***,*****,,****,****,**,V,O,V,It can become slightly redundant depending on the department where you work. There are a lot of tight deadlines and high pressure.,"Nov 7, 2017 - Fund Industry Solutions Consultant in Luxembourg",GReat company to work for,Working at Deloitte is a great opportunity to learn fast and gain experience.  The working environment is constantly evolving to make room for improvements and advancements. There is possibilities to do a lot of trainings and expand your knowledge on topics outside of your day to day job. There are a lot of benefits in kind to compensate for the lower salary compared to the rest of the market.,"Current Employee, more than 1 year"
216,5.0,***,****,,*****,***,***,V,-,V,High turnover especially among new joiners without experience. The salary is a bit below the average. You need to be prepared to work a lot even if it depends on the service line.,"Nov 1, 2017 - Tax Manager in Luxembourg",Great expérience,International young and dynamic environment. Opportunities to grow in the firm quickly.  Nice office space. Opportunities to work for famous clients.,Current Employee
217,3.0,**,*,,***,*,*,-,-,X,"- Local member firms
- Limited potential for high-end advisory work (and career development in this area)
- Turnover driving weak middle management layer
- Multiple rating standards
- Weak packages","Oct 10, 2017 - Advisory in Luxembourg",Get what you give,"- Potential for very fast progression at junior to director level
- Flexibility
- Strong recurring services book","Current Employee, more than 3 years"
218,4.0,****,****,,****,*****,****,V,O,V,Can sometimes feel repetitive (I arrived on the end of a project),"Sep 25, 2017 - Trainee in Luxembourg",Learn a lot,"Dynamic and young team/company
Everyone is very accessible, good for networking
Team members took their time to explain me about the project
Team members keen on answering 99% of the questions I had on the industry or on the working method","Current Intern, less than 1 year"
219,3.0,*,***,,****,***,**,V,-,V,"- Stressful
-  Lack of meritocracy
-  Low salary
-  People management very low","Jul 6, 2017 - Consultant in Luxembourg",Open doors and enriching,"- Pacing environment
- Knowledge sharing & training
- Business opportunities
- Networking","Current Employee, more than 3 years"
220,5.0,***,*****,,*****,*****,****,V,O,V,Requires a strong and perpetual involvement.,"Jun 29, 2017 - Business Consultant in Luxembourg",Great place to work!,Dynamic company where top management give you the possibility to grow and express your self.,"Former Employee, more than 5 years"
221,4.0,***,****,,****,****,****,-,-,V,As external auditor the work load is important,"May 24, 2017 -  in Luxembourg",Senior Financial Auditor,"Extra time paid
13th month
Good ambiance",Former Employee
222,3.0,*,****,,*****,**,***,V,O,V,"Overtime, no work life balance","May 11, 2017 - Manager in Luxembourg",Deloitte,"International Environment
Challanging environemnt
Project based work
New opportunities","Current Employee, more than 1 year"
223,5.0,***,****,,*****,***,****,O,O,O,graduate salaries relatively low - need to review for competitiveness,"Apr 18, 2017 - Audit Trainee in Luxembourg",Audit Trainee,"dynamic, fast-paced and competitive environment
teamwork highly valued","Former Intern, more than 1 year"
224,4.0,****,*****,,****,***,*****,-,-,V,Pay isn't as good as other big 4,"Apr 12, 2017 - Intern in Luxembourg",You will learn alot,"Human aspect, Good atmospere, Young environment","Current Intern, less than 1 year"
225,3.0,*,**,,*****,***,**,V,-,V,Too much work and pressure for not so much money,"Feb 19, 2017 - Audit Senior in Luxembourg",Senior financial auditor,Best school to learn and then leave,"Current Employee, more than 3 years"
226,3.0,**,**,,****,***,**,O,O,O,Too many work hours for low salaries. Overtime almost never paid.,"Feb 15, 2017 - Anonymous Employee in Luxembourg",Mixed feeling,Famous company. Nice to have on a resume.,"Current Employee, less than 1 year"
227,4.0,**,****,,*****,****,***,V,O,V,"work schedules, poor work life balance","Feb 6, 2017 - Junior Auditor in Luxembourg",Deloitte LUXEMBOURG,"Learning, Management, Paid overtime, Atmosphere","Current Employee, more than 1 year"
228,4.0,***,****,,****,***,****,O,O,O,"Salary
Difiicult to specialise
Men's world
Expectation of constant on call duty","Jan 21, 2017 - Manager in Luxembourg",Great experience,"Variety of topics
Top clients
Digital
Young staff
Access to trainings","Current Employee, less than 1 year"
229,4.0,***,*****,,*****,***,****,V,-,V,Lots of political talk about the HR policies and pay.,"Jan 5, 2017 - Anonymous Employee in Luxembourg",FInancial auditor,A good environment for learning. The coworkers are always available to help.,"Current Employee, less than 1 year"
230,3.0,**,****,,***,***,*,-,-,X,difficult work balance between work and private life,"Dec 3, 2016 - Auditeur Financier in Luxembourg",Audit,good learning curve that enable to quickly takes responsibilities. Exposition to lots of customers from différents sectors,"Former Employee, more than 3 years"
231,4.0,***,***,,***,***,***,O,O,O,need to improve work/life balance.,"Sep 14, 2016 - Audit Manager in Luxembourg",Work/Lile Balance,Good place to learn and grow.,"Current Employee, more than 1 year"
232,4.0,***,****,,****,****,***,V,V,V,Challenging from a work / life balance perspective.,"May 26, 2016 - Manager in Luxembourg",Manager,"Exposure to various types of industries, organisations and projects. Great learning / development opportunities.",Current Employee
